part,trial,k,subset,err_sh,err_el,err_wr
P10,trial_28_R_unaffected,2,12,63.70727917892002,78.26819170891672,62.552250351669784
P10,trial_28_R_unaffected,2,13,46.353479046424575,79.69614221083316,64.09754105356416
P10,trial_28_R_unaffected,2,23,52.492826061097674,76.22058578082436,67.25668887602005
P10,trial_28_R_unaffected,3,012,66.74618983214216,77.12511811799081,53.73335450039794
P10,trial_28_R_unaffected,3,013,51.11149753843286,81.5347991780807,58.898985746052446
P10,trial_28_R_unaffected,3,023,56.87707683687305,77.16133093286496,61.160039942179594
P10,trial_28_R_unaffected,3,123,49.86392224365982,76.74016917805024,61.934609877009926
P10,trial_28_R_unaffected,4,0123,54.701862011902655,77.4082136938522,58.11230016777989
P10,trial_2_R_unaffected,2,01,62.413414984461525,76.06168377916505,53.72792169906908
P10,trial_2_R_unaffected,2,02,61.925975847405546,72.69693596405001,49.64819120359991
P10,trial_2_R_unaffected,2,03,73.98063559135642,95.47495757890299,97.31213319924608
P10,trial_2_R_unaffected,2,12,61.990463743662225,74.43209948874978,53.63766244536756
P10,trial_2_R_unaffected,2,13,45.646653170025154,72.95253581285172,55.753423305201494
P10,trial_2_R_unaffected,2,23,47.760631843545504,69.87764286599318,59.79090021382766
P10,trial_2_R_unaffected,3,012,61.19481441164734,72.81458892026893,47.10800792602213
P10,trial_2_R_unaffected,3,013,48.880991613973436,74.26655172007912,53.38413117491581
P10,trial_2_R_unaffected,3,023,51.49458554533724,70.62598037359693,53.90438250065672
P10,trial_2_R_unaffected,3,123,46.7517315521523,70.11724944757978,51.540945786450514
P10,trial_2_R_unaffected,4,0123,50.39182359880683,70.80618008329687,49.14889999453227
P10,trial_31_R_unaffected,2,01,65.09755414644856,82.25814626609363,46.57758003164691
P10,trial_31_R_unaffected,2,02,66.6693001477887,69.56940651557196,41.898195367570445
P10,trial_31_R_unaffected,2,03,103.83172446747223,99.79233254586087,85.25385701003611
P10,trial_31_R_unaffected,2,12,67.01857610737478,71.20334568270673,50.8622823485724
P10,trial_31_R_unaffected,2,13,47.22950901214246,75.22747446979112,52.372574056353834
P10,trial_31_R_unaffected,2,23,45.261453263329116,71.54119543247451,63.65630289262712
P10,trial_31_R_unaffected,3,012,65.05901015947988,72.00471499730598,40.03771453605627
P10,trial_31_R_unaffected,3,013,51.73304093476652,76.83158994777664,47.9621067601556
P10,trial_31_R_unaffected,3,023,52.97591217407286,70.78150963814267,52.530844271420236
P10,trial_31_R_unaffected,3,123,45.297813930868564,71.95621849941975,52.223914040589236
P10,trial_31_R_unaffected,4,0123,51.35846946471409,71.91263818772376,46.3656530112807
P10,trial_32_R_unaffected,2,01,67.11517657183178,82.23470769826996,52.22177899406727
P10,trial_32_R_unaffected,2,02,67.1926282983444,71.70824989811285,46.229043530388985
P10,trial_32_R_unaffected,2,03,112.57568731193763,102.41094330641926,94.35725568024138
P10,trial_32_R_unaffected,2,12,64.10950066610698,73.49387522447012,54.1242172904521
P10,trial_32_R_unaffected,2,13,48.88859985690592,74.38204205444708,56.72760174315077
P10,trial_32_R_unaffected,2,23,43.12010734920343,72.97627404234757,68.38478890190777
P10,trial_32_R_unaffected,3,012,65.4584364418922,73.85017200725031,45.91469853848425
P10,trial_32_R_unaffected,3,013,53.59757973290708,76.24387927754798,50.945411171809205
P10,trial_32_R_unaffected,3,023,52.52043827498391,71.79407740402414,56.26712481672593
P10,trial_32_R_unaffected,3,123,44.16585811461834,72.36855143693654,55.221439805715534
P10,trial_32_R_unaffected,4,0123,51.112402357657956,72.52063214985687,49.857679953361604
P10,trial_33_R_unaffected,2,01,70.33882258941532,92.12870369337112,68.72303550217332
P10,trial_33_R_unaffected,2,02,70.5324318937237,84.67023768513103,67.15101068865327
P10,trial_33_R_unaffected,2,03,110.16336557247391,106.41981423092145,110.76176664181507
P10,trial_33_R_unaffected,2,12,68.1209701958145,86.60047334296131,63.27739791640941
P10,trial_33_R_unaffected,2,13,51.117070973213224,82.71224339869315,69.99992501290384
P10,trial_33_R_unaffected,2,23,48.79516851216996,83.02718853423512,83.59560256924003
P10,trial_33_R_unaffected,3,012,68.81281826967395,86.25712209897772,64.03101182321875
P10,trial_33_R_unaffected,3,013,55.913885849225544,85.17551893898437,68.94413880605107
P10,trial_33_R_unaffected,3,023,57.03294761757105,83.01757683491643,74.97468253817303
P10,trial_33_R_unaffected,3,123,48.946080522779056,82.45034940024341,71.89963575461098
P10,trial_33_R_unaffected,4,0123,55.227688433204385,83.26891170440753,69.02787935256687
P10,trial_34_R_unaffected,2,01,66.71253689713532,82.36940355575331,55.39466535756354
P10,trial_34_R_unaffected,2,02,67.34035012336655,72.36550293567433,56.852115316911764
P10,trial_34_R_unaffected,2,03,111.41539172628907,105.05485462740242,108.38546254696088
P10,trial_34_R_unaffected,2,12,63.788941697599824,77.38175922417147,73.70093884223746
P10,trial_34_R_unaffected,2,13,48.00372612990102,78.27832455783242,69.05811757522427
P10,trial_34_R_unaffected,2,23,42.9585157210227,75.25846395648784,84.34941683129098
P10,trial_34_R_unaffected,3,012,65.46700879326754,74.9291728173568,58.074611414473544
P10,trial_34_R_unaffected,3,013,52.74881218202356,79.2521847704923,61.4243554034532
P10,trial_34_R_unaffected,3,023,52.33107487748125,73.91630444484964,70.93336244376292
P10,trial_34_R_unaffected,3,123,43.65182611730435,75.04272711729878,73.40123171456241
P10,trial_34_R_unaffected,4,0123,50.63260787940244,74.74684913414819,65.60086340083234
P10,trial_35_R_unaffected,2,01,70.94002565760567,83.39989512096389,58.84664611426823
P10,trial_35_R_unaffected,2,02,71.62035159360934,75.62641912363466,56.0582761096577
P10,trial_35_R_unaffected,2,03,104.6765567030638,101.24258609873822,109.58245914182424
P10,trial_35_R_unaffected,2,12,65.43477417507378,79.06201515342865,69.4241590572942
P10,trial_35_R_unaffected,2,13,51.57441260965809,83.58626994742706,71.45508464916239
P10,trial_35_R_unaffected,2,23,50.87249215456068,80.05123266321574,80.50700652237774
P10,trial_35_R_unaffected,3,012,69.25694154237009,77.47207801411389,56.3735259908061
P10,trial_35_R_unaffected,3,013,56.65911146184493,83.87672257355486,65.9388558486859
P10,trial_35_R_unaffected,3,023,58.3862818274109,78.4987980161886,69.40613778759668
P10,trial_35_R_unaffected,3,123,50.3657588464119,79.58539439896518,71.92428235576766
P10,trial_35_R_unaffected,4,0123,56.445381702983745,78.9324310150403,65.14927845573582
P10,trial_36_R_unaffected,2,01,68.61084511968835,90.6229272097905,58.864727377622856
P10,trial_36_R_unaffected,2,02,69.22377764475935,80.24353398406295,54.71178922988476
P10,trial_36_R_unaffected,2,03,106.10995697502445,107.34879586868696,115.11506801553384
P10,trial_36_R_unaffected,2,12,65.93409400491285,81.01551471065608,56.65226983481989
P10,trial_36_R_unaffected,2,13,46.16067698203903,83.77887304906496,68.72494415328609
P10,trial_36_R_unaffected,2,23,46.407771200265444,81.52586596862882,75.28812787104023
P10,trial_36_R_unaffected,3,012,67.20854502712164,82.33318966912891,52.73852969234561
P10,trial_36_R_unaffected,3,013,51.65926364309397,85.32120087204092,64.65970729914417
P10,trial_36_R_unaffected,3,023,54.83541896807979,80.35248252431212,64.879893289018
P10,trial_36_R_unaffected,3,123,46.059242057476716,81.11269853806685,65.97284731416698
P10,trial_36_R_unaffected,4,0123,52.63266814746657,81.20439218368462,60.75629677577463
P10,trial_37_R_unaffected,2,01,70.6854053495951,88.35640165306671,61.216345054984345
P10,trial_37_R_unaffected,2,02,71.68938033882046,76.46162094312442,56.75706704977346
P10,trial_37_R_unaffected,2,03,99.62530117974053,103.14254847253872,128.14633325453732
P10,trial_37_R_unaffected,2,12,68.6886054358732,75.16024857982691,52.143894287704335
P10,trial_37_R_unaffected,2,13,49.78198981394138,78.47073295180566,66.87581981750125
P10,trial_37_R_unaffected,2,23,52.24207862907498,75.45958382915623,70.22795526826452
P10,trial_37_R_unaffected,3,012,69.69031999540945,78.6022355451751,54.30823092965975
P10,trial_37_R_unaffected,3,013,54.888247397908984,80.46857220836142,63.50004814387816
P10,trial_37_R_unaffected,3,023,59.00716972488625,75.0482478237243,62.91246535153322
P10,trial_37_R_unaffected,3,123,51.09445305340026,75.17566346542823,61.59475598818689
P10,trial_37_R_unaffected,4,0123,56.781462042306735,76.08570013097972,58.78292940425264
P10,trial_38_R_unaffected,2,01,66.36619149824715,89.45444458909927,59.23877563706567
P10,trial_38_R_unaffected,2,02,67.64600978710149,81.84316621968323,57.597661065991176
P10,trial_38_R_unaffected,2,03,100.15769811765087,115.84457725972116,113.81570892592411
P10,trial_38_R_unaffected,2,12,61.66726820975481,85.68473765655001,70.20664459144973
P10,trial_38_R_unaffected,2,13,45.081028052740436,85.42964904084303,68.4713731272303
P10,trial_38_R_unaffected,2,23,46.231891679011746,83.33936354778344,76.54418289301458
P10,trial_38_R_unaffected,3,012,65.3415529234241,83.70991124180749,58.72666954606101
P10,trial_38_R_unaffected,3,013,50.398995598510716,87.8345124854411,64.17989969055495
P10,trial_38_R_unaffected,3,023,53.709574183044616,83.02995404136615,66.71572942992222
P10,trial_38_R_unaffected,3,123,45.05621645035656,83.41137895429456,69.70663208685744
P10,trial_38_R_unaffected,4,0123,51.434601671842266,83.629054535934,63.89406174045275
P10,trial_39_R_unaffected,2,01,66.90674921125448,79.57088479978047,47.20211897339933
P10,trial_39_R_unaffected,2,02,69.20466587908099,71.51920977550395,45.71365909612087
P10,trial_39_R_unaffected,2,03,95.96133330004044,103.45132455083989,105.3749471087183
P10,trial_39_R_unaffected,2,12,65.27592755591911,74.48056396068115,56.65584928400889
P10,trial_39_R_unaffected,2,13,45.56836272750118,74.43312210956826,54.8048237660671
P10,trial_39_R_unaffected,2,23,48.2817410725745,71.36393601904167,62.268633502462414
P10,trial_39_R_unaffected,3,012,66.91785747090239,73.22767371091949,45.96854625785499
P10,trial_39_R_unaffected,3,013,51.01221077411191,76.27965298076428,50.480118885923076
P10,trial_39_R_unaffected,3,023,55.28255806265181,71.29179122946253,53.2824317257023
P10,trial_39_R_unaffected,3,123,46.99014144507924,71.76452822827679,54.68743450965868
P10,trial_39_R_unaffected,4,0123,53.01176402733525,72.14605606136622,49.68288422964245
P10,trial_3_R_unaffected,2,01,62.03924065877344,76.32777092655337,51.86958302129352
P10,trial_3_R_unaffected,2,02,61.11381864663866,74.5106180635232,46.47255017096762
P10,trial_3_R_unaffected,2,03,77.27540676141543,104.15349539681422,102.77098494222159
P10,trial_3_R_unaffected,2,12,60.388976438786905,73.93338819197585,51.153095374969936
P10,trial_3_R_unaffected,2,13,45.37862935120342,71.65693309151227,56.780406823090495
P10,trial_3_R_unaffected,2,23,47.28009367292105,72.73199523153853,60.94979557475143
P10,trial_3_R_unaffected,3,012,59.81490960005733,73.92655784568784,44.142375795641755
P10,trial_3_R_unaffected,3,013,48.52990551108448,73.34305375088347,53.05247834672741
P10,trial_3_R_unaffected,3,023,51.15477372368075,72.95296232177373,53.27852109360394
P10,trial_3_R_unaffected,3,123,45.92959702103078,71.55958893638784,51.83400161676711
P10,trial_3_R_unaffected,4,0123,49.65052968110148,72.05633060618163,48.31185118962147
P10,trial_44_L_affected,2,01,36.16322313621024,79.8287964857165,67.93811497757082
P10,trial_44_L_affected,2,02,30.941770527958695,63.69589704779154,45.85138306712505
P10,trial_44_L_affected,2,03,78.33284884979888,91.85638332898378,82.94780266648166
P10,trial_44_L_affected,2,12,49.66664512139784,57.41232028276053,31.641391488735096
P10,trial_44_L_affected,2,13,41.94786344365157,66.47436993277623,31.13573273223245
P10,trial_44_L_affected,2,23,35.212442106667574,63.85976812675136,29.47850328061346
P10,trial_44_L_affected,3,012,31.93595244692437,65.5018411963249,46.054707955207604
P10,trial_44_L_affected,3,013,38.32468359552884,67.66419780521261,37.2339037342962
P10,trial_44_L_affected,3,023,31.74644837242159,60.337821542488946,32.26978491010272
P10,trial_44_L_affected,3,123,38.01166779048522,62.113261538325,26.455369310926525
P10,trial_44_L_affected,4,0123,33.3140475648349,62.28550335850535,32.494736116808205
P10,trial_45_L_affected,2,01,36.06792480909837,82.11354261383765,71.57450507949527
P10,trial_45_L_affected,2,02,30.022838106892454,61.12340880695641,48.26537553749955
P10,trial_45_L_affected,2,03,90.58247044629094,93.73029103173603,126.86938929987939
P10,trial_45_L_affected,2,12,47.703846657293155,52.93413387900013,35.7615854345681
P10,trial_45_L_affected,2,13,43.48625471003382,65.01378333372462,30.007583470491547
P10,trial_45_L_affected,2,23,37.24032386287431,59.323624388730806,26.977560854579817
P10,trial_45_L_affected,3,012,30.720347819582063,63.902634102043734,48.406021724913
P10,trial_45_L_affected,3,013,39.457988606323205,66.3445250706961,33.36781491354268
P10,trial_45_L_affected,3,023,32.421602932815205,56.68866242568385,30.002215241353923
P10,trial_45_L_affected,3,123,39.18810153704596,58.91206704806201,24.233741243328907
P10,trial_45_L_affected,4,0123,33.73436471397463,59.67163576130481,30.338021906592385
P10,trial_46_L_affected,2,01,34.29523577752684,84.05497094233294,74.14298200767867
P10,trial_46_L_affected,2,02,30.071660811864604,61.710643814893224,52.11554935031894
P10,trial_46_L_affected,2,03,83.0955922652987,93.4033917832692,199.21190097641542
P10,trial_46_L_affected,2,12,46.473285201247734,52.69094385711197,37.23101909988598
P10,trial_46_L_affected,2,13,41.96198922861627,60.65045123400692,26.275779507579227
P10,trial_46_L_affected,2,23,36.37913795158875,57.23009306281627,24.863036768770243
P10,trial_46_L_affected,3,012,30.151022658140228,64.62669529603221,51.705267783121805
P10,trial_46_L_affected,3,013,38.24079123971281,63.440250538970865,31.344359405696096
P10,trial_46_L_affected,3,023,32.15455796155853,55.13331189503667,31.090826903769667
P10,trial_46_L_affected,3,123,38.193573477647924,56.38830388585526,22.125909348460574
P10,trial_46_L_affected,4,0123,33.117234392969245,58.123876053381636,30.664613916488985
P10,trial_47_L_affected,2,01,33.235448541182215,80.89419757930594,71.914660563677
P10,trial_47_L_affected,2,02,29.53190960413013,61.33991575654386,52.176100359692946
P10,trial_47_L_affected,2,03,84.56076958023155,93.04509687470316,174.93087194252823
P10,trial_47_L_affected,2,12,45.473194880224575,53.27418607852115,37.37453681167813
P10,trial_47_L_affected,2,13,40.750585388196434,60.94251998827173,28.98716925133147
P10,trial_47_L_affected,2,23,35.43061632104358,58.046533235690895,27.54796796643773
P10,trial_47_L_affected,3,012,29.782714349421838,63.87693708432039,51.85468364396017
P10,trial_47_L_affected,3,013,37.612660937336074,62.428603709607394,31.228845962754715
P10,trial_47_L_affected,3,023,32.44518246502762,55.476035225410804,31.86019355673957
P10,trial_47_L_affected,3,123,37.51009208872215,57.00265811718344,23.896242503398362
P10,trial_47_L_affected,4,0123,33.12014269951446,58.06382289046591,31.2831997639541
P10,trial_48_L_affected,2,01,35.919233875970896,86.36046335181838,74.62329156404398
P10,trial_48_L_affected,2,02,29.10835620042261,63.014258079614144,53.02248882183582
P10,trial_48_L_affected,2,03,97.86715969465955,93.8223401282756,213.61921011433586
P10,trial_48_L_affected,2,12,45.873940658959,53.09405256850536,38.29710125048035
P10,trial_48_L_affected,2,13,41.00979333555087,63.50703387559138,31.561979813701335
P10,trial_48_L_affected,2,23,35.004949785903925,58.37499856097917,28.1858308772742
P10,trial_48_L_affected,3,012,29.98479989207339,65.97774813926021,52.691928987486165
P10,trial_48_L_affected,3,013,37.16855511272175,65.61814819353388,33.97791147457077
P10,trial_48_L_affected,3,023,30.987601664806615,56.13482847046661,32.74229595577811
P10,trial_48_L_affected,3,123,37.13419475331452,57.71626263733506,24.542097667838892
P10,trial_48_L_affected,4,0123,32.023228109277774,59.42474326276871,32.36289034990468
P10,trial_49_L_affected,2,01,34.29061615956978,87.41283545497758,76.59196412873096
P10,trial_49_L_affected,2,02,28.588958895817854,63.262954669547256,55.93912766883036
P10,trial_49_L_affected,2,03,85.45991480300242,90.8564526916338,219.37766497754484
P10,trial_49_L_affected,2,12,45.209704596722005,53.56074012834121,40.36966539054767
P10,trial_49_L_affected,2,13,39.06965919340038,62.86983308932844,31.385542947324492
P10,trial_49_L_affected,2,23,33.26930043445987,58.18429228248227,31.68310848526894
P10,trial_49_L_affected,3,012,28.49015694923828,66.63906882754648,55.10416484069331
P10,trial_49_L_affected,3,013,35.45487186596753,64.81323958156888,35.25074241080545
P10,trial_49_L_affected,3,023,30.659416146892134,55.636791560550726,35.82531232315026
P10,trial_49_L_affected,3,123,35.77186258667488,57.372556634396105,27.47599500409101
P10,trial_49_L_affected,4,0123,31.028744705518413,59.22894763890064,34.89358072830488
P10,trial_4_R_unaffected,2,01,63.08166620401722,74.01967331923579,50.216509698661376
P10,trial_4_R_unaffected,2,02,62.14155049684011,73.4729606821515,46.425815056760285
P10,trial_4_R_unaffected,2,03,76.11238249094349,107.11310807733302,100.6561518358544
P10,trial_4_R_unaffected,2,12,60.91622936534446,73.06559147600704,48.86559867510159
P10,trial_4_R_unaffected,2,13,46.55534526512301,72.0966469824161,57.806164800994466
P10,trial_4_R_unaffected,2,23,47.89447213908743,72.11204508015393,59.78845432618838
P10,trial_4_R_unaffected,3,012,61.25749543497812,72.69018190724998,44.35716531858791
P10,trial_4_R_unaffected,3,013,49.51009934606032,73.8204271621818,52.926837131791444
P10,trial_4_R_unaffected,3,023,51.69903790631693,72.90988858947806,53.04674181238876
P10,trial_4_R_unaffected,3,123,46.803584395188636,71.1798936372727,51.88889452761443
P10,trial_4_R_unaffected,4,0123,50.59629467987624,71.78977028148776,48.59701974899319
P10,trial_50_L_affected,2,01,35.313151190624005,85.38124167141514,77.68992687587951
P10,trial_50_L_affected,2,02,28.361506704944517,61.806856149565476,51.77823762092425
P10,trial_50_L_affected,2,03,78.72990824209587,84.17326401172026,168.42071801915426
P10,trial_50_L_affected,2,12,46.990478411939065,53.11473691720091,36.14274506309397
P10,trial_50_L_affected,2,13,39.614332023397395,65.58141486942094,30.38039266157326
P10,trial_50_L_affected,2,23,32.43459207838122,58.44749111358202,28.06897373149752
P10,trial_50_L_affected,3,012,29.173040986463803,65.15885805521077,51.897838977511576
P10,trial_50_L_affected,3,013,36.01903691079148,66.43735261612784,36.56376281585764
P10,trial_50_L_affected,3,023,29.864481308116414,55.72312747619358,32.26797795672794
P10,trial_50_L_affected,3,123,35.60017203867846,58.42849125107182,24.94623489231119
P10,trial_50_L_affected,4,0123,31.059827516435643,59.51414370846028,32.5675360373242
P10,trial_51_L_affected,2,01,31.248656080892495,83.32546226838782,76.20437494610177
P10,trial_51_L_affected,2,02,28.1670202123206,61.64941518060152,55.10542007748115
P10,trial_51_L_affected,2,03,69.57418354372919,86.33706514222875,170.8863807900664
P10,trial_51_L_affected,2,12,45.08951016409161,53.91544297786005,39.36216764272686
P10,trial_51_L_affected,2,13,36.652448927455325,61.84433231780447,27.77251429273958
P10,trial_51_L_affected,2,23,31.36319837512497,56.55064271856968,28.407623982084857
P10,trial_51_L_affected,3,012,28.19846437831108,64.75126870768679,54.78121146795867
P10,trial_51_L_affected,3,013,33.899861218315706,63.76584543482214,36.23629897310365
P10,trial_51_L_affected,3,023,29.500558158635947,54.810839692375644,34.98077735619237
P10,trial_51_L_affected,3,123,33.80126934297688,56.652337617083674,25.745987730393445
P10,trial_51_L_affected,4,0123,30.03305396804095,58.28745358585364,35.067751342632974
P10,trial_52_L_affected,2,01,34.765734905604056,83.64287210810504,72.40296774959427
P10,trial_52_L_affected,2,02,28.980564854545594,62.16498386442317,49.89949518416508
P10,trial_52_L_affected,2,03,77.23561911256802,86.28432543656979,146.30549936698324
P10,trial_52_L_affected,2,12,46.111500920868096,54.03124567663437,34.883835185942814
P10,trial_52_L_affected,2,13,37.139850122812,65.82308837846091,31.100596520719435
P10,trial_52_L_affected,2,23,31.5913925533939,59.63930884612399,30.547478655333748
P10,trial_52_L_affected,3,012,29.268870502407836,65.04291701845538,49.7812597344897
P10,trial_52_L_affected,3,013,34.09065937657861,66.81841314947408,36.05720859780074
P10,trial_52_L_affected,3,023,29.85438666547538,56.91677329307619,33.43105261106541
P10,trial_52_L_affected,3,123,34.22399717338412,59.42193325633378,26.41384361412886
P10,trial_52_L_affected,4,0123,30.220670104205336,60.25095842934431,33.17346186401594
P10,trial_53_L_affected,2,01,32.80619281866168,85.6673448590813,76.41503710023814
P10,trial_53_L_affected,2,02,27.104698691765226,64.24645958845001,54.001501125876544
P10,trial_53_L_affected,2,03,79.5229694569221,84.40036953599073,171.6986343678845
P10,trial_53_L_affected,2,12,45.85680280719653,55.4833938050034,38.80584738428049
P10,trial_53_L_affected,2,13,38.90330308290437,62.916734513731804,30.97926968290323
P10,trial_53_L_affected,2,23,33.37165871390907,58.728110064041516,27.635842887505838
P10,trial_53_L_affected,3,012,27.89688462523766,66.981120114932,54.12075584807115
P10,trial_53_L_affected,3,013,35.05310678733471,64.9769392047933,34.94768390520943
P10,trial_53_L_affected,3,023,29.25957861996774,56.860952615402944,33.233045183814504
P10,trial_53_L_affected,3,123,35.33305943536176,58.205391957348624,24.667112577518665
P10,trial_53_L_affected,4,0123,30.13216196128654,60.01062783568207,33.43346416187235
P10,trial_54_L_affected,2,01,33.231203701915895,86.73544103420588,77.33650535689726
P10,trial_54_L_affected,2,02,28.385870640521944,64.33762630251799,56.26464135997562
P10,trial_54_L_affected,2,03,86.437438407387,83.8797722521064,150.02043288039653
P10,trial_54_L_affected,2,12,46.337718960009944,56.161384308651954,38.08397333972855
P10,trial_54_L_affected,2,13,38.76084747135955,62.696645637208306,28.759965749295876
P10,trial_54_L_affected,2,23,33.90106076692681,59.68936705058771,30.02998565180351
P10,trial_54_L_affected,3,012,28.232493707238728,67.57206427997156,55.7580341585421
P10,trial_54_L_affected,3,013,35.047300129147764,64.84119871704519,35.68687193366973
P10,trial_54_L_affected,3,023,30.94901115141397,56.879161018376614,35.981219343833345
P10,trial_54_L_affected,3,123,36.1684844903617,58.589254222106824,26.045835867964904
P10,trial_54_L_affected,4,0123,31.135704962115042,60.23497949571349,35.31167489875495
P10,trial_55_L_affected,2,01,33.89159068341732,83.7632807941952,72.31459717312448
P10,trial_55_L_affected,2,02,28.81974500274793,65.47800117733107,53.23640529607167
P10,trial_55_L_affected,2,03,71.36353771759045,92.02646354970065,305.9972912379209
P10,trial_55_L_affected,2,12,47.324771519068136,58.49830243657507,37.354481598825046
P10,trial_55_L_affected,2,13,40.603619590714914,62.39004931888446,28.34581139102396
P10,trial_55_L_affected,2,23,35.48747000005056,61.58941338227959,29.302042895429153
P10,trial_55_L_affected,3,012,29.396446603742287,67.78034535824033,52.92469538092843
P10,trial_55_L_affected,3,013,36.796384346273,63.89425008839389,34.888572241985365
P10,trial_55_L_affected,3,023,31.97450534395658,58.42876309500812,34.67459893474922
P10,trial_55_L_affected,3,123,37.894631272504114,59.78205134994886,25.926770274310297
P10,trial_55_L_affected,4,0123,32.746427344565035,60.92826382775012,34.37313691144926
P10,trial_56_L_affected,2,01,34.02714080146888,84.73485092220668,71.41583430772727
P10,trial_56_L_affected,2,02,28.530393475254105,65.70597665269459,53.54609432926385
P10,trial_56_L_affected,2,03,88.5460517682536,80.29759767569949,163.3708786522438
P10,trial_56_L_affected,2,12,46.985454320694046,58.945014331544826,38.735400484107565
P10,trial_56_L_affected,2,13,39.006999413132505,62.75779142044342,28.83102982785943
P10,trial_56_L_affected,2,23,33.26204369359971,62.050443345778106,29.743760547410307
P10,trial_56_L_affected,3,012,29.1958332672015,68.25260033465817,53.05645745836353
P10,trial_56_L_affected,3,013,35.48182793029291,64.06769280403283,33.125019826432684
P10,trial_56_L_affected,3,023,30.855915657503722,58.59299547716885,34.57226955749385
P10,trial_56_L_affected,3,123,36.15576153075396,59.98080969555816,25.80455216625296
P10,trial_56_L_affected,4,0123,31.5977676976655,61.2118906927894,33.690967303550174
P10,trial_57_L_affected,2,01,35.68456263703557,88.42513632543788,77.50619643408305
P10,trial_57_L_affected,2,02,28.145846273187498,64.57755826145684,53.609858846444105
P10,trial_57_L_affected,2,03,104.7892136585281,83.88364421806294,230.91926842004938
P10,trial_57_L_affected,2,12,47.423079823948925,56.17406935305526,34.95536121178497
P10,trial_57_L_affected,2,13,40.28373103588527,66.11543176154875,31.64447023852359
P10,trial_57_L_affected,2,23,34.581067189983635,60.908009018845924,30.056263626359158
P10,trial_57_L_affected,3,012,28.671456232736478,68.20682246956768,53.75255588851911
P10,trial_57_L_affected,3,013,35.90557389719297,67.3508609041526,37.78288319857642
P10,trial_57_L_affected,3,023,31.66418477734401,57.80533008279524,34.964031597249395
P10,trial_57_L_affected,3,123,37.37878736177032,60.373363396048305,26.53798674432478
P10,trial_57_L_affected,4,0123,31.97166522250087,61.64773516274357,34.98445589497336
P10,trial_58_L_affected,2,01,33.52346046687158,86.38732034809136,74.78861928353396
P10,trial_58_L_affected,2,02,27.566710277283534,63.50568927968164,54.052565694442
P10,trial_58_L_affected,2,03,87.90354314316463,82.50975686730827,137.38538924999034
P10,trial_58_L_affected,2,12,45.87150929036474,55.523329619680936,37.28716533781035
P10,trial_58_L_affected,2,13,40.39822986283828,64.38121663370623,29.06231155833767
P10,trial_58_L_affected,2,23,35.10602188985045,58.80345494964582,29.645006372585396
P10,trial_58_L_affected,3,012,28.166093750472598,67.15942347131381,53.50586261713947
P10,trial_58_L_affected,3,013,36.268027638621305,66.05022393214549,35.95379325797514
P10,trial_58_L_affected,3,023,31.09462932792468,56.53464357649952,35.05082691437084
P10,trial_58_L_affected,3,123,37.16364257212252,58.98549914766124,26.43478533521244
P10,trial_58_L_affected,4,0123,31.65109650530654,60.49604467495259,34.742250887195425
P10,trial_59_L_affected,2,01,34.80340989214013,87.43828954277733,76.81631782124296
P10,trial_59_L_affected,2,02,28.1580053066956,63.7331024455103,56.375715974379254
P10,trial_59_L_affected,2,03,93.84754495637422,85.27723974192406,162.11189833379996
P10,trial_59_L_affected,2,12,46.90008140752647,55.87924867852747,37.26715855710991
P10,trial_59_L_affected,2,13,40.39091720696513,63.81817803619794,31.412683982984337
P10,trial_59_L_affected,2,23,35.51866828006524,59.13725360997827,32.65483963228003
P10,trial_59_L_affected,3,012,28.08758114838061,67.48249310424337,55.82569147875501
P10,trial_59_L_affected,3,013,36.09163084342691,65.75108583519916,37.53370166046486
P10,trial_59_L_affected,3,023,32.011587104678945,56.429864052868574,37.60594059654201
P10,trial_59_L_affected,3,123,37.71660476376029,58.785568264554044,28.460756248710183
P10,trial_59_L_affected,4,0123,31.971146764475595,60.34821062592964,36.778219521351524
P10,trial_5_R_unaffected,2,01,61.90745613577641,78.81201602730305,51.38985243101628
P10,trial_5_R_unaffected,2,02,62.41677271337392,73.08256793879333,47.56444681963172
P10,trial_5_R_unaffected,2,03,69.39072532406651,100.17856697920497,100.26867096275092
P10,trial_5_R_unaffected,2,12,63.70358637231017,75.53606136725284,52.43943036511937
P10,trial_5_R_unaffected,2,13,50.02696166891324,75.59403309629727,55.845503215067765
P10,trial_5_R_unaffected,2,23,52.966879168183695,70.71800429314602,56.986523989093335
P10,trial_5_R_unaffected,3,012,61.85772885646202,74.0508344615889,46.47476032844115
P10,trial_5_R_unaffected,3,013,51.60071624742456,77.48226235023334,52.41319097597266
P10,trial_5_R_unaffected,3,023,54.75149511574988,72.3562290490292,52.209341102970214
P10,trial_5_R_unaffected,3,123,51.578330328454946,72.06355350213644,50.875041742539395
P10,trial_5_R_unaffected,4,0123,53.79264521185325,72.98441804308173,48.69344033194169
P10,trial_60_L_affected,2,01,34.41023262665097,85.98374534651836,78.20169805376733
P10,trial_60_L_affected,2,02,26.523970077009594,63.014119796851254,52.86307546659222
P10,trial_60_L_affected,2,03,96.85295098016928,95.93832337415064,107.45779045204503
P10,trial_60_L_affected,2,12,45.27023060878082,55.20845339266893,33.79829446633045
P10,trial_60_L_affected,2,13,42.27740606163581,66.54973459619313,30.238456634254337
P10,trial_60_L_affected,2,23,36.490965449976464,61.04051843027018,27.707841536605393
