part,trial,cam,rot_deg,axis,induced_reproj,base_reproj,err_sh,err_el,err_wr,base_err_wr,base_err_el,base_err_sh
P14,trial_47_R_unaffected,0,0.5,2,10.358821149425854,9.088123033163818,59.07647908736098,76.59894248614366,31.41591539762267,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,0,1.0,0,8.546941678432347,9.088123033163818,59.581197014480296,77.90766278293397,31.62554645440413,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,0,1.0,1,9.229406459311816,9.088123033163818,59.824209922520915,77.34619353865573,31.528408264854,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,0,1.0,2,9.7591660425974,9.088123033163818,58.58840262953,76.51281862723505,31.277350688697656,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,0,2.0,0,16.803121950880378,9.088123033163818,60.36263141000224,77.1510128772543,31.742214579901383,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,0,2.0,1,13.28027932941481,9.088123033163818,59.990040232992,78.42009669158227,31.630633735286555,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,0,2.0,2,10.217996773402582,9.088123033163818,59.08104321797446,75.61796586620153,31.22368730238205,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,0,4.0,0,20.182165365724973,9.088123033163818,63.54604753373491,83.4919470743722,33.116244572735596,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,0,4.0,1,18.376831877403873,9.088123033163818,57.615697000015395,77.29667783573139,31.084010150500337,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,0,4.0,2,21.593012465858145,9.088123033163818,64.67801001690238,83.70646252298482,33.408810042479715,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,0,8.0,0,34.126234660924794,9.088123033163818,64.34273726265688,82.89210260972045,32.69920050268423,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,0,8.0,1,18.992157213530625,9.088123033163818,58.71414718625649,71.27113912610648,31.48959063058661,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,0,8.0,2,35.10026885885146,9.088123033163818,67.56332809696858,86.5561381873913,34.188601255548726,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,0.5,0,8.664310624898516,9.088123033163818,59.53192694107578,77.11101833096065,31.43160566741796,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,0.5,1,9.415426097963213,9.088123033163818,59.52210438472214,77.20567413940876,31.400889942589092,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,0.5,2,11.018585901799195,9.088123033163818,59.54111531536822,77.30386283046639,31.319176389527055,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,1.0,0,8.306889840040443,9.088123033163818,59.5000766484061,77.15455459326178,31.534025151216536,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,1.0,1,11.834708564953544,9.088123033163818,59.51724457368765,77.21307848469203,31.28688608765757,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,1.0,2,13.403511619749992,9.088123033163818,59.57795107481235,77.46574933137063,31.189742288423453,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,2.0,0,15.064551268175983,9.088123033163818,59.401152763062036,76.87094331048168,31.810771086632407,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,2.0,1,20.716355858675477,9.088123033163818,59.634570537661475,77.82338776885913,31.21663732081757,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,2.0,2,18.97106418607047,9.088123033163818,59.60955479715233,77.25876817518629,31.75935855120237,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,4.0,0,26.900404102707736,9.088123033163818,59.31683942042587,76.94749066471358,31.120104106389924,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,4.0,1,13.71495741917864,9.088123033163818,59.452385201956325,76.99822346869797,32.02827910479062,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,4.0,2,32.96649868158187,9.088123033163818,59.63481454862437,78.1781934103565,31.768983445405475,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,8.0,0,47.53555193879708,9.088123033163818,58.550508806008104,76.91217537994254,34.4466331304446,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,8.0,1,61.570585391337715,9.088123033163818,59.389489340208904,80.67900859841542,29.876594413307405,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,1,8.0,2,50.29952896053463,9.088123033163818,59.16415167499234,77.16700284692149,32.15156856347388,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,2,0.5,0,9.475831886671852,9.088123033163818,59.83588401697603,77.35548189571017,31.782806828814216,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,2,0.5,1,8.687922363388594,9.088123033163818,59.38117218831292,77.11781003837024,31.431052773551396,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,2,0.5,2,10.693262240712947,9.088123033163818,59.90156873280318,77.32308070798548,31.825912155273315,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,2,1.0,0,10.40453329289465,9.088123033163818,58.894459036293924,76.80434748270362,31.073828075028725,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,2,1.0,1,12.350153307867483,9.088123033163818,59.32943703662083,76.79895822352832,31.30660395011506,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,2,1.0,2,13.786919084794327,9.088123033163818,60.01975411824781,77.3200714059205,31.92956796885885,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,2,2.0,0,8.881481244609331,9.088123033163818,59.72945296535284,76.96702100861947,31.482934298413177,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,2,2.0,1,16.935227249217377,9.088123033163818,59.1903308870164,76.80040781848183,31.32628083459547,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,2,2.0,2,17.863571059664217,9.088123033163818,61.0625646369368,78.23110787044516,32.88067914575824,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,2,4.0,0,11.128378876870219,9.088123033163818,60.18470148292718,77.04412632560002,31.756430570923314,31.517823417890643,77.0921252221043,59.53693707330631
P14,trial_47_R_unaffected,2,4.0,1,28.497571380592177,9.088123033163818,56.74815241762139,75.6452821024417,29.679416662088972,31.517823417890643,77.0921252221043,59.53693707330631
