part,trial,side,n_cam,cov_maxang,cov_meanang,reproj_med,pose_sh,pose_el,pose_wr,err_interjoint_coordination,err_max_elbow_angle,err_max_shoulder_abduction,err_max_shoulder_flexion,err_max_trunk_displacement,err_number_of_movement_units,err_peak_elbow_angular_velocity,err_peak_velocity,err_time_to_first_peak_velocity,err_time_to_first_peak_velocity_percent,err_time_to_peak_velocity,err_time_to_peak_velocity_percent,err_total_movement_time
P10,trial_70_L_affected,left,4,64.33592224121094,49.99177169799805,9.287903984632738,31.076811286180522,56.42522352986994,31.862327465926295,0.0015039296125999302,3.564301742792452,7.708491484875594,4.703669617075725,19.26295370052531,1.0,19.4392776906163,75.95442987483761,0.036666666666666625,2.3188405797101517,0.05333333333333323,3.768115942028988,0.0033333333333338544
P10,trial_71_L_affected,left,4,63.02995300292969,49.577152252197266,9.361133964511183,32.38499202848887,57.65322841418864,31.565028915597104,0.006327076079976179,3.315308183663433,7.083601321229608,5.699150582621108,17.920267496667996,1.0,20.059029686753853,21.938367929695175,0.030000000000000027,0.7635467980295587,0.06333333333333346,3.620689655172413,0.013333333333333641
P10,trial_72_L_affected,left,4,64.48298645019531,51.4264030456543,9.23813761153749,30.21727077567408,57.58386760414916,34.67364903663591,0.004982342119676408,4.441126534995192,7.633145016062812,5.3440184370053245,10.299710094986722,0.0,9.263133860593484,15.564974071567917,0.09333333333333327,8.046398046398046,0.09333333333333327,7.912087912087912,0.006666666666666821
P10,trial_73_L_affected,left,4,64.21060943603516,51.193843841552734,9.355683590363183,31.37320840306744,57.83234105683687,35.49938590377529,0.0012643359563884182,4.0751492626910135,8.037638442865934,6.299683668788909,12.803172888340086,1.0,9.112992697107813,19.112599583724375,0.0033333333333331883,2.272421675406747,0.013333333333333197,3.7649589888395774,0.013333333333333641
P10,trial_74_L_affected,left,4,63.87186813354492,50.726627349853516,8.78200861248129,29.97272149365499,55.96325879588888,33.21321628855976,0.0011861513627445808,3.927856636916971,9.193714627638201,5.522576221657992,11.871103617294366,0.0,15.354934451098217,48.27987243021579,0.050000000000000044,0.18491612732795915,0.050000000000000044,0.18491612732795915,0.1566666666666663
P10,trial_75_L_affected,left,4,64.00270080566406,50.7500114440918,8.99702299111692,30.35005111466383,54.32801935088136,38.10788226592257,0.005650015976007006,3.1266688481806,6.654220250279195,5.9660285640214,11.132406773648427,2.0,7.907889043766261,3.653368153565907,0.010000000000000009,1.2332112332112324,0.006666666666666821,0.19536019536019467,0.27333333333333343
P10,trial_76_L_affected,left,4,64.8902359008789,50.959930419921875,9.250981389151605,32.285121626227564,56.46332109329301,34.4699420738975,,,,,,,,,,,,,
P10,trial_77_L_affected,left,4,64.0516128540039,50.38603591918945,8.778638398428335,29.971269965620117,55.21036972512392,34.28084419422841,0.001387382987000585,3.404133367853035,7.866150306706693,4.382364743102748,17.418690955217464,0.0,13.28625855698931,48.29559598602117,0.029999999999999805,4.051796157059311,0.029999999999999805,4.051796157059311,0.0
P10,trial_78_L_affected,left,4,63.3275146484375,50.19097900390625,8.76393556007395,30.485652504223886,55.23857978831387,34.31663852789582,0.0021594025542317485,4.219965961107988,7.7684632670970615,4.465468370922281,14.658954905456113,2.0,6.847309218459543,39.249833649268226,0.026666666666666616,1.8730158730158735,0.006666666666666821,0.7936507936507979,0.009999999999999787
P10,trial_79_L_affected,left,4,63.69877624511719,50.086483001708984,9.166406101125585,30.206000914942702,57.59487929857674,33.17557674288555,0.004107935923410744,3.3863101524641763,7.463762683149497,4.4429229741511165,17.134177518888478,0.0,13.94306096572592,36.498836284691606,0.0033333333333331883,1.5873015873015888,0.030000000000000027,4.761904761904766,0.0033333333333338544
P10,trial_7_R_unaffected,right,4,151.49179077148438,88.97661590576172,11.11752201887018,56.4430336667092,68.34291861047029,45.759338388435765,0.01525649445243027,4.031698597863084,4.40016912328619,3.420352481927594,17.37205911984961,5.0,13.531727578476023,47.466328628840074,0.07666666666666666,5.748852732582392,0.09333333333333305,6.925323320817689,0.0033333333333329662
P10,trial_80_L_affected,left,4,62.917869567871094,49.79195785522461,8.52180921449308,31.867474942646826,57.110320409863846,34.89730078218773,0.003925870963335076,4.0215155822313875,8.5618939377756,4.385646206219924,15.724429451146193,1.0,10.40513680504759,39.474729843904754,0.006666666666666599,0.7245556436091931,0.006666666666666599,0.7245556436091931,0.0033333333333338544
P10,trial_81_L_affected,left,4,62.57313537597656,49.72214126586914,8.696441462675423,31.662701141846334,56.10502010957526,34.11793956582115,0.0024143690789266703,4.967557469432023,8.259767272083067,4.827828466604231,14.811649090871228,1.0,0.1426507390868892,38.63895789841956,0.023333333333333206,1.9742883379247012,0.040000000000000036,3.3631772268135904,0.006666666666666821
P10,trial_82_L_affected,left,4,63.761634826660156,49.91103744506836,8.83139084998333,31.758013679217186,55.01221768506861,33.426714132619736,0.0009578937952856581,3.750090509679154,8.174038255943927,4.009228718215006,13.62271980605621,0.0,5.153801229667607,73.28504661627994,0.020000000000000018,0.10442773600667721,0.0033333333333331883,1.2113617376775245,0.0
P10,trial_83_L_affected,left,4,62.14022445678711,49.56855392456055,8.650225142165688,32.547400830316505,57.68100919175306,30.69763314063691,0.0026575216313428074,3.782944587714752,8.629775944473224,4.816112611627204,8.201644959321143,1.0,10.490822067033605,13.168478768950536,0.016666666666666607,2.6684253246753222,0.0,1.3697240259740298,0.0033333333333329662
P10,trial_8_R_unaffected,right,4,151.24671936035156,88.8554458618164,10.7197809433544,55.7668080145323,68.59167052281927,43.62494917901987,0.0024732029540980305,3.398496153613138,3.8508867143265135,1.2316941505610615,17.810881945620608,0.0,16.710062066822502,16.10460239894934,0.006666666666666599,1.0808270676691691,0.023333333333333428,0.16917293233083086,0.009999999999999787
P10,trial_9_R_unaffected,right,4,151.3123321533203,88.95883178710938,11.144162283542023,56.43475278184482,69.50549051904814,42.3972019993611,0.012057568558533238,0.6651954425001065,4.977487982724938,1.2395436195980238,21.126272876194264,2.0,21.508549376033415,50.8460327958079,0.016666666666666607,1.5022793203481086,0.016666666666666607,1.5022793203481086,0.16666666666666607
P12,trial_10_L_unaffected,left,3,108.34468841552734,72.24266815185547,8.437307840299598,22.715912007875357,40.85312615795036,34.2680475213418,0.013779714886205996,4.931773698146486,4.2031762833140505,6.197841559933636,7.482283808258476,1.0,14.431107065575759,47.85406705967739,0.006666666666666821,2.9748283752860374,0.023333333333333206,5.148741418764303,0.2833333333333332
P12,trial_11_L_unaffected,left,3,108.4958724975586,72.34351348876953,9.104409649477706,22.62994549051543,42.10322329700606,36.96466241540704,0.03755717230564104,4.70370781696451,4.030112748664756,6.787275115850477,4.718755907503542,0.0,30.138145263001093,86.95923408019507,0.043333333333333224,7.058823529411761,0.06000000000000005,9.019607843137258,0.006666666666666821
P12,trial_12_L_unaffected,left,3,108.68163299560547,72.46756744384766,8.65638867466032,23.413200478054108,40.7087103436546,35.72445071521148,0.03905038736378241,5.8091403783378155,2.5420649934346855,7.384917270678137,9.13547443304638,0.0,21.651334970049135,111.7923655809401,0.15999999999999992,16.634135762307526,0.016666666666666607,0.13012361743657408,0.0
P12,trial_13_L_unaffected,left,3,108.4550552368164,72.3165283203125,8.865066992427815,23.04101862493914,41.05189989074449,37.319599523818276,0.020612518013901293,6.544547733841142,3.0198730285226105,8.569039538026672,10.741700031645925,0.0,18.795840415847636,163.50413142645777,0.05666666666666664,8.987951807228917,0.08999999999999986,12.987951807228917,0.0
P12,trial_14_L_unaffected,left,3,108.41614532470703,72.29041290283203,8.843106586402428,22.326858195328704,41.777010223966336,34.46614277659983,0.033414036093266875,6.752764719582387,2.890705648746561,7.804824660760531,15.270137314896584,0.0,18.959410727875223,98.0275699592055,0.02666666666666684,7.271747912739023,0.043333333333333224,9.399407487207107,0.0033333333333338544
P12,trial_15_L_unaffected,left,3,108.5076675415039,72.35175323486328,8.921769052564622,24.04828503950262,40.651380033725,36.450421523377386,0.030982824890121385,7.332903940312548,3.832923581273029,7.538013756843895,11.392756471375652,1.0,13.475723362928846,137.5211322779386,0.033333333333333215,6.00592512792889,0.04999999999999982,8.133584702396973,0.0033333333333329662
P12,trial_16_L_unaffected,left,3,108.6974105834961,72.47805786132812,8.589002423594899,22.708906466122816,40.938241124858195,36.57909955015338,0.026893492620018833,5.925736907823705,2.9719778849488065,6.485489752047258,12.222371148278564,0.0,15.996042391389551,145.08074653666085,0.06333333333333346,9.79672501411632,0.08000000000000007,11.970638057594577,0.1299999999999999
P12,trial_17_L_unaffected,left,3,108.50511932373047,72.3497543334961,8.957537928639347,22.783667083264536,41.42109505668493,37.32028327186418,0.02822337423380261,5.155531615225698,2.4148190415939226,6.316347248949818,18.011767000852554,0.0,39.18726386029701,40.083528039814155,0.013333333333333197,2.91777188328912,0.0033333333333331883,4.840848806366054,0.1200000000000001
P12,trial_18_L_unaffected,left,3,108.49710845947266,72.34457397460938,8.679459821482366,22.461173297997686,42.20537772953762,37.076110222028596,0.0018949673169688097,4.978780639252534,2.93747793047298,5.614728409350789,3.5955889167340835,0.0,19.74982622279302,70.47397568558176,0.016666666666666607,5.856374807987706,0.016666666666666607,5.856374807987706,0.010000000000000675
P12,trial_19_L_unaffected,left,3,108.62228393554688,72.42838287353516,8.728489785692721,22.156137088375583,43.14731602713147,35.45807792936156,0.004764106245150557,5.872897499574748,2.321184380880595,7.867390766693013,9.62086488676201,0.0,26.533019560438476,19.160650872985457,0.023333333333333428,1.9607843137254832,0.023333333333333428,1.9607843137254832,0.0
P12,trial_1_L_unaffected,left,3,109.1961441040039,72.81127166748047,9.197355668935815,23.940136166762564,42.64001624462216,37.8603594562243,0.005669585972576607,1.9111392340466011,3.2903707682377714,6.616831152323918,11.684990511930529,1.0,1.638884721321574,56.00428801371868,0.0033333333333334103,0.4992319508448517,0.020000000000000018,2.2849462365591364,0.2866666666666662
P12,trial_20_L_unaffected,left,3,108.40476989746094,72.28284454345703,8.543900818351357,18.723497426912658,44.24463597293393,40.05509967268962,0.015166297424949682,5.12494742859036,3.75106123345315,6.41104665772945,5.994636132172253,0.0,29.3667423307528,48.886147650953376,0.013333333333333197,5.0600343053173304,0.013333333333333197,5.0600343053173304,0.0033333333333338544
P12,trial_21_L_unaffected,left,3,108.555419921875,72.38312530517578,8.917158476134611,19.672347142632056,42.24120002286013,39.886692454534746,0.019999941294731705,3.8242946040666936,3.076778182852806,7.867297802503174,15.630530395565692,1.0,19.101131409234142,155.97332633718645,0.0,1.5899936400254404,0.0,1.5899936400254404,0.3033333333333328
P12,trial_22_L_unaffected,left,3,108.30110931396484,72.21337127685547,9.383354072926139,21.811934615670676,40.75906695635323,36.60308157150201,0.029740125601948053,6.423747326269108,3.087335328094035,7.4942346921454615,12.734090863363924,1.0,39.46009781360388,85.19277836125559,0.006666666666666599,1.3734939759036138,0.006666666666666599,1.3734939759036138,0.2833333333333341
P12,trial_23_L_unaffected,left,3,108.70277404785156,72.48188018798828,9.081315738631433,21.594102382055016,42.996949833756396,34.197204280365405,0.00769024734453061,5.741764125989704,3.940332855322332,7.098005000052218,21.50857839246744,0.0,7.27724121513873,95.05886944336225,0.023333333333333428,1.1398176291793263,0.006666666666666599,2.925531914893611,0.009999999999999787
P12,trial_24_L_unaffected,left,3,108.94461822509766,72.64319610595703,9.04630896714024,24.346360591603805,41.46248534138261,37.68503797359811,0.018104455970816558,6.284640969188047,3.5081790793981824,5.071113978513303,9.460196356839567,0.0,31.85739474218522,115.49547185023198,0.016666666666666607,4.02097902097902,0.0,2.0979020979021,0.3200000000000003
P12,trial_25_L_unaffected,left,3,108.72195434570312,72.49449157714844,9.054376056486444,22.08309803397974,42.32610045922076,36.94769025198629,0.006697681535230426,5.7171538221574,4.6989697968293385,6.007023341708752,15.369708889816248,0.0,34.88551723731405,29.24187689739483,0.006666666666666599,4.705882352941181,0.006666666666666599,4.705882352941181,0.006666666666666821
P12,trial_26_L_unaffected,left,3,108.22109985351562,72.16014862060547,9.066657873105688,21.203576852624714,41.50384080808157,36.5299355847423,0.033513934954093494,6.952845167284039,3.8385398082606415,7.208255495939859,15.815724465115293,0.0,23.005040539474464,144.5483781227673,0.043333333333333224,7.915273132664453,0.07666666666666666,12.263099219620969,0.2333333333333334
P12,trial_27_L_unaffected,left,3,108.05079650878906,72.04634094238281,9.156278760088806,22.942261462823584,42.1805763456579,34.754866485711815,0.022201542470361213,6.128043298609811,5.816535196870809,6.798250249539308,19.174545690371904,0.0,13.862646201144628,53.98392350286974,0.020000000000000018,3.9560439560439633,0.020000000000000018,3.9560439560439633,0.1800000000000006
P12,trial_28_L_unaffected,left,3,108.34597778320312,72.24333953857422,9.427179404829133,20.024612390284382,41.506933680475505,33.94933216161895,0.009300729068443925,5.270007838057069,6.272049090257546,7.468747106827173,16.74330324987359,0.0,27.533456256951183,80.15105335221699,0.030000000000000027,1.350771869639793,0.046666666666666634,3.2375643224699857,0.29000000000000004
P12,trial_29_L_unaffected,left,3,108.57098388671875,72.39413452148438,9.658334805360372,21.26598203196202,43.49722607857043,36.39260858818747,0.0204452136277542,5.8779710642287455,5.054911959787688,6.591872355355768,16.530240904866115,0.0,17.360377806332252,51.2494788669984,0.05666666666666664,9.399407487207107,0.07333333333333347,11.527067061675197,0.06333333333333346
P12,trial_2_L_unaffected,left,3,108.80136108398438,72.54730224609375,9.218289147147239,19.54162141684464,43.25229881655995,37.64330866144816,0.013414122955579644,4.483735304950088,2.6889289911229284,7.198254423923643,6.627118203152289,0.0,16.476583209864003,129.03254223515,0.010000000000000009,2.9638554216867448,0.006666666666666821,0.9638554216867448,0.0
P12,trial_30_L_unaffected,left,3,108.4345474243164,72.30281066894531,9.387371548504984,21.01683447392834,43.663131787877106,37.71140613824158,0.012852187831682071,5.628308880962493,4.829999716210459,6.505191885632428,22.143567032933625,0.0,26.67872449828664,162.3834437875746,0.020000000000000018,5.777777777777779,0.013333333333333197,1.3333333333333428,0.010000000000000675
P12,trial_31_L_unaffected,left,3,108.2921371459961,72.20784759521484,9.519650049924,23.650698581990373,42.373763559773245,31.267506760235474,0.024947582112666233,5.297710469039629,6.808371537001854,8.008224847570801,19.863766903048052,0.0,34.06899238234945,97.52508610501854,0.023333333333333428,5.606407322654462,0.023333333333333428,5.606407322654462,0.0033333333333329662
P12,trial_32_L_unaffected,left,3,108.52201843261719,72.3612289428711,9.084735822246543,24.276547655124023,42.921189153297426,35.00533614955038,0.002126719477409611,6.210036935776316,6.291951089951503,7.6342291347510525,19.44633149585423,0.0,29.763516518550688,59.86014664045297,0.006666666666666599,1.370468611847926,0.006666666666666599,1.370468611847926,0.009999999999999787
P12,trial_33_L_unaffected,left,3,108.38372039794922,72.26895141601562,9.448029696561116,25.711753455987452,43.30580396695855,33.67513369930223,0.050751915355623844,5.7871706281777335,3.3963652491539804,4.936556113618018,17.84895813559643,0.0,27.11480237502346,18.82100269646105,0.016666666666666607,0.2801120448179404,0.016666666666666607,0.2801120448179404,0.006666666666666821
P12,trial_34_L_unaffected,left,3,108.78362274169922,72.5362548828125,9.889875792046944,20.18516524313345,42.55282087816844,37.94974550369299,0.04068885382150966,4.29057029215727,6.099840735881486,8.810849354328013,11.941071920358654,0.0,53.03423107462734,112.23496741616123,0.006666666666666821,1.260504201680675,0.006666666666666821,1.260504201680675,0.2833333333333332
P12,trial_35_L_unaffected,left,3,108.2304458618164,72.1666030883789,9.479444190844612,18.193938815417027,42.69714244622298,38.016437616596924,0.012086326743352416,4.458492496395166,3.567642980925285,7.6072907816271,11.326407912512298,0.0,22.288856818860694,90.08873668248293,0.023333333333333206,1.050420168067241,0.040000000000000036,3.011204481792724,0.18333333333333357
P12,trial_36_L_unaffected,left,3,108.58406066894531,72.40303802490234,9.84494857669836,20.675293972812888,45.00821484009442,36.353864613793185,0.005508861405582044,5.898751479503602,4.361292379587475,9.524348920316733,5.703092403900506,0.0,16.067730486531644,25.27976439198119,0.0,2.0368782161234975,0.0,2.0368782161234975,0.0066666666666659324
P12,trial_37_L_unaffected,left,3,108.30109405517578,72.21379852294922,10.02174752489558,21.853715992814767,44.09221093890136,36.611967339295646,0.035646201629435215,4.972906800760086,4.0424880086287445,10.24302406939303,9.946255172253544,0.0,21.91551749278588,125.21756002153336,0.0033333333333331883,2.6386404293381034,0.013333333333333197,0.7155635062611836,0.006666666666666821
P12,trial_38_L_unaffected,left,3,108.4386978149414,72.30585479736328,9.93627902281792,21.051312178484384,41.83249374779059,35.248910892185634,0.0105589833074472,5.4278431611862175,5.479391741379498,10.209409928152084,15.624150395392798,2.0,14.593108222548636,60.62778984700367,0.0033333333333334103,2.4228130360205853,0.0033333333333334103,2.4228130360205853,0.12666666666666604
P12,trial_39_L_unaffected,left,3,108.34733581542969,72.2441635131836,10.173852196894742,24.604196182479825,43.219625975141966,40.59773779400451,0.016132115364994704,5.984828594679215,3.4306193816886434,10.023180768845684,6.536735358780707,2.0,32.91671976422319,144.47878203771074,0.006666666666666599,0.4285714285714306,0.02666666666666684,3.5714285714285694,0.2766666666666664
P12,trial_3_L_unaffected,left,3,109.07950592041016,72.73307037353516,9.14419143084752,22.842912227141525,41.30960902574893,38.36593452784414,,,,,,,,,,,,,
P12,trial_40_L_unaffected,left,3,108.91535949707031,72.62435150146484,9.581630531120936,23.447949562583084,42.981684341242094,37.61968022208845,0.045630603442901596,5.1688053052354235,3.9053660095073184,9.669440463828636,4.832494087790353,0.0,50.77287356721018,66.87992613847848,0.03666666666666685,7.453416149068332,0.03666666666666685,7.453416149068332,0.009999999999999787
P12,trial_41_R_affected,right,3,108.2574462890625,72.18558502197266,7.440514258973529,49.610343699484595,60.34368767641265,35.411385547805814,0.045254043383199605,1.4128624336391624,7.306227290917413,23.264979348611373,14.593419052495285,2.0,15.317679896796804,81.32241112721374,0.05333333333333323,2.1091811414392083,0.05333333333333323,2.1091811414392083,0.0033333333333329662
P12,trial_42_R_affected,right,3,108.5672836303711,72.39224243164062,7.4478614256323095,45.773263451134945,57.90042651475707,36.33218992771392,0.0401681426818582,3.2343245688626894,8.744526899614755,24.586466059571734,19.31347717141113,0.0,1.6160614022992092,97.51324022789527,0.010000000000000231,1.6666666666666714,0.010000000000000231,1.6666666666666714,0.013333333333333641
P12,trial_43_R_affected,right,3,108.68124389648438,72.46833038330078,7.928607140148227,45.4195601864349,57.37326671243502,33.3422106289138,0.03289504428625856,4.010748828992462,9.048009336526661,27.561204105552537,25.41946660872381,0.0,26.096078006374185,151.72388206352605,0.030000000000000027,6.266149870801037,0.046666666666666856,8.591731266149871,0.0066666666666659324
P12,trial_44_R_affected,right,3,108.77982330322266,72.53384399414062,7.991991036278049,45.55616171865434,58.81316709635854,30.87829945703877,0.02853878569798518,0.8225454286057925,8.958577841682121,26.18091592621271,23.03485699037553,0.0,5.605118302684559,90.20203723791269,0.046666666666666634,3.560975609756099,0.06333333333333302,5.560975609756099,0.0033333333333338544
P12,trial_45_R_affected,right,3,108.63075256347656,72.43423461914062,7.8111627725560755,45.91981911960823,57.991594983039,28.64023496988396,0.012530512376250136,3.22127344688397,8.255181879694781,25.73813112006139,21.763617423306094,0.0,31.043200162312715,89.27351318084652,0.023333333333333206,4.720279720279713,0.040000000000000036,6.643356643356647,0.013333333333333641
P12,trial_46_R_affected,right,3,108.72100067138672,72.4945068359375,7.635175935768526,48.14741578482482,55.82162914634858,31.434553954631426,0.03309618912494694,1.5155508691921398,6.99366015124145,24.617856160343234,22.204180782721245,0.0,10.258402365516304,45.90534872749447,0.033333333333333215,6.133150934792511,0.050000000000000044,8.093935248517994,0.009999999999999787
P12,trial_47_R_affected,right,3,108.46479034423828,72.32367706298828,7.826359863582527,48.55939793685891,56.50838928955559,33.149614442757,0.0359290681734572,2.252135140122647,6.880517247857817,23.948879213618714,20.048021059942542,1.0,10.571344936281562,31.564654086010023,0.0033333333333334103,0.835407038748663,0.013333333333333197,0.8887308922858139,0.0033333333333329662
P12,trial_48_R_affected,right,3,108.52728271484375,72.36499786376953,7.767633026014637,49.33900167548455,52.610272661176644,32.845046088932044,0.01838817793629699,2.0426305946468517,7.229035089621341,25.295397867765246,20.53077084872202,1.0,0.6482339729147668,74.3818924506528,0.046666666666666634,6.918021445866479,0.046666666666666634,6.918021445866479,0.009999999999999787
P12,trial_49_R_affected,right,3,108.23096466064453,72.16704559326172,7.406395893537368,50.39885041291678,56.64969399071446,32.55054229785742,0.027802246705261546,0.17083960188571723,6.130684518745987,23.822415269370584,20.717925682493266,1.0,21.445808383810018,137.79512107059315,0.0033333333333331883,0.6242197253433162,0.013333333333333197,1.2276321265085244,0.0033333333333329662
P12,trial_4_L_unaffected,left,3,109.18191528320312,72.8013687133789,9.461496916703393,22.563348835780385,40.933345904152745,38.386218619756,0.04123779157320018,3.658150372978355,3.011323841092647,6.0427789005338255,5.530548645739454,0.0,31.079464196403563,92.32122341238801,0.016666666666666607,4.197583209667165,0.0,2.3107907568369654,0.010000000000000675
P12,trial_50_R_affected,right,3,108.63187408447266,72.4350814819336,7.607479069680403,46.30806278546429,54.513977208303984,32.86363811265093,0.035161484069955784,1.499373257634602,7.07279137081494,23.281244692416912,24.219517257337998,1.0,9.284416235181823,99.68887036870478,0.053333333333333455,5.2525252525252455,0.053333333333333455,5.2525252525252455,0.0
P12,trial_51_R_affected,right,3,108.78976440429688,72.5403060913086,7.808519631291971,47.23281101987984,57.412911753262726,30.013972203518282,0.009584623657184266,2.2789040454780434,7.55658491587274,23.757452496660243,26.260198642116993,1.0,16.097445643739974,86.15047008155625,0.0033333333333334103,2.9466501240694782,0.013333333333333197,4.559553349875927,0.009999999999999787
P12,trial_52_R_affected,right,3,108.20915985107422,72.15228271484375,7.652049293624388,48.62849590325742,54.03135556176711,32.87460650713802,0.021212699098597576,2.1745004522833824,8.667578557458143,24.548515116012418,18.555269813656306,0.0,13.870318827355561,74.50792839622,0.026666666666666616,4.769736842105267,0.026666666666666616,4.769736842105267,0.010000000000000675
P12,trial_53_R_affected,right,3,108.63044738769531,72.4342269897461,7.959703332931216,50.05878372378335,55.58812098555907,33.608637823294615,0.027275837341954934,0.9959952776405032,5.903524744518933,25.59660775024448,20.40829798951357,1.0,4.659141443585938,133.1716404761877,0.006666666666666599,3.0145929339477675,0.006666666666666599,3.0145929339477675,0.0033333333333329662
P12,trial_54_R_affected,right,3,108.77996826171875,72.53365325927734,7.683307576953478,49.75395721695792,56.2717459642198,33.161858108849636,0.025396094697128002,0.7618465965076382,7.400695605687346,25.2485825196851,20.89188395430169,2.0,18.079910683240996,67.78827016629691,0.010000000000000009,0.7704160246533149,0.010000000000000009,0.7704160246533149,0.0066666666666659324
P12,trial_55_R_affected,right,3,107.63040924072266,71.76732635498047,7.986617604560886,44.48241592601628,60.47624430543752,34.259399334583634,,,,,,,,,,,,,
P12,trial_56_R_affected,right,3,108.85124206542969,72.5811767578125,7.692024284765883,48.13236962421683,55.52172575051756,32.220498638443416,0.003897991117847055,2.801941932694376,8.02824740767047,23.60782078310539,22.5137959114599,1.0,16.764700375187687,137.91265557220026,0.0,0.5510131532172053,0.0,0.5510131532172053,0.006666666666666821
P12,trial_57_R_affected,right,3,108.95671844482422,72.65174865722656,7.673703896288812,49.822269810922045,55.31872371943121,34.370363180906054,0.024733112089240783,3.438740820054079,7.29584643387247,22.62241380999135,10.770477756971488,1.0,2.0257221369028855,102.71572843554782,0.0033333333333331883,0.439560439560438,0.0033333333333331883,0.439560439560438,0.0033333333333329662
P12,trial_58_R_affected,right,3,109.0081787109375,72.6860122680664,8.154873964364217,49.87669625142227,56.88374128360531,32.26090735492594,0.01710677124624005,1.7131568620701785,8.439751704758592,22.378309480987355,21.306577016743603,1.0,22.913259614796715,80.802249583042,0.006666666666666821,3.397590361445779,0.010000000000000009,5.397590361445779,0.0066666666666659324
P12,trial_59_R_affected,right,3,109.1783218383789,72.79950714111328,7.969591165302232,50.08411762482028,53.86308383498588,33.4408863591348,0.034474862093511804,1.517457829592587,7.916986588779409,21.43821035904822,18.42727288883494,0.0,24.056778349574714,111.08050306146993,0.030000000000000027,3.0315878736485047,0.030000000000000027,3.0315878736485047,0.0033333333333329662
P12,trial_5_L_unaffected,left,3,109.35587310791016,72.91783142089844,9.171583750525002,22.92958329812902,39.82775621645593,35.37794418077717,0.04698605615377005,2.3072679538564387,1.74940006571331,5.646560249250598,7.235621747687613,1.0,5.933579761482974,160.30538375850108,0.043333333333333224,10.261244276865064,0.07666666666666666,14.516563425801234,0.0
P12,trial_60_R_affected,right,3,108.55264282226562,72.38151550292969,7.948868218623839,49.43495108207442,57.236098210025084,31.85203200902162,,,,,,,,,,,,,
P12,trial_61_R_affected,right,3,108.21455383300781,72.15526580810547,7.859773497965349,51.75050595311773,53.40292638816132,33.437339984922964,0.0255753661141378,2.0708688892501925,7.60729390081034,23.515262262281468,20.23365558286682,0.0,17.218717317499696,53.30555262413077,0.030000000000000027,6.07521697203471,0.046666666666666634,7.714561234329793,0.28000000000000025
P12,trial_62_R_affected,right,3,108.68304443359375,72.46829223632812,8.10580520469397,47.37502843870279,54.61328401843193,30.653334514425566,0.0018188045201198433,2.5425782294155965,9.064390452301467,21.66239928472772,25.184533042587443,2.0,21.510774298808556,42.23135460438766,0.010000000000000009,2.1263851452530673,0.02666666666666684,0.5390835579514928,0.0033333333333338544
P12,trial_63_R_affected,right,3,108.58197021484375,72.40072631835938,7.9622967509071625,47.889245262327215,53.01298158278232,30.481228028615792,0.019387969659740434,2.3980214031662683,7.517783052809918,20.292323841971175,21.510486254422478,2.0,24.493873177304835,70.84382335490568,0.026666666666666616,0.4660880745740883,0.026666666666666616,0.4660880745740883,0.2766666666666664
P12,trial_64_R_affected,right,3,108.85786437988281,72.58496856689453,8.173653345282258,47.72402548739744,56.21067734596747,32.984850611729534,0.003729270659242334,3.849532076878859,8.459706836607289,20.117532024533737,26.32747619232061,3.0,26.1077704640998,109.88214684507557,0.0033333333333334103,1.052631578947377,0.030000000000000027,2.4561403508771846,0.013333333333333641
P12,trial_65_R_affected,right,3,108.70779418945312,72.48470306396484,7.415991600797975,47.805818515231884,57.02179626082596,29.803109973303393,0.008346667862200396,1.4135516955595335,8.104437384835002,17.453183023847487,24.4507974529622,1.0,2.136395543700047,19.868946350723604,0.0033333333333331883,2.105803800719052,0.0033333333333331883,2.105803800719052,0.0
P12,trial_66_R_affected,right,3,108.7039794921875,72.48194122314453,8.094914358466983,47.956014300764025,56.235894731403235,32.52525851155078,0.02755618287244732,2.9664553697836027,8.905266884673047,21.587712133345807,15.930419317040744,3.0,20.55109551910064,78.8277214895603,0.036666666666666625,1.6777948981338895,0.07000000000000006,5.067625406608464,0.043333333333333
P12,trial_67_R_affected,right,3,108.76534271240234,72.52318572998047,8.015537178254654,48.215507583925465,58.12459134407056,29.911278732879943,0.022807878540413773,2.18873750512185,7.368779489738962,25.114173793013435,21.62419363223576,3.0,2.977451931114672,59.619695486071464,0.023333333333333428,2.580785079158531,0.05666666666666664,6.354369984818909,0.013333333333332753
P12,trial_68_R_affected,right,3,108.69882202148438,72.47879028320312,8.03208662813141,45.27084060982095,58.83057918278204,29.581253349649213,0.0031646788668654446,0.6945242422795843,9.128115758563652,22.326112160155056,10.96418892604985,2.0,14.9724193573674,57.372247534039275,0.05333333333333323,5.148883374689831,0.05333333333333323,5.148883374689831,0.0033333333333329662
P12,trial_69_R_affected,right,3,108.63259887695312,72.43455505371094,7.869531665132703,47.91951151856141,55.5822566840304,31.545586238411783,0.021576350901170827,2.2259771947040576,8.248022265605165,23.809507838364368,13.359232768046063,0.0,18.592198695348785,27.813435399534,0.013333333333333197,5.652173913043477,0.046666666666666634,9.28853754940711,0.0033333333333329662
