part,trial,side,mmc_flex,mmc_hipC_shLive,mmc_hipC_actLive,omc_vert,omc_trunk,omc_trunkc,lean
P12,2,L,52.22527592856476,52.6330261292693,63.7894833184922,57.95008534290559,56.570575409903974,57.044567408926504,2.2752158042185124
P12,30,L,60.477983262008564,59.250021596622275,70.44037756704773,65.80307037552099,62.73994366359344,64.14970557120972,4.0365135758004955
P12,31,L,61.14228349472511,60.55065396712811,71.15367644357865,67.70425396760713,64.47575213893373,65.81966083395453,4.14980253360998
P12,32,L,61.81530001937238,61.29226584104485,71.4776012772753,68.15032167011564,64.80108664232819,66.48287031755528,3.862969995333079
P12,33,L,62.23141132990943,61.18646077181381,70.38950911485416,66.42962135702723,63.44189398351148,65.04923136105953,3.554146150748673
P12,34,L,46.15347072165892,47.00630259680896,60.33120431978809,54.611810910885644,53.53443127223458,53.65199229100256,2.5690509257888223
P12,35,L,48.92626919262458,49.68406030943903,63.31866441797887,55.04672422439656,54.32051192238864,54.86933411037124,2.8273722938775805
P12,36,L,54.163684788883586,54.2573498587888,67.67311113744523,61.512711442879066,59.51579795800015,60.33926956107156,3.6122611247581595
P12,37,L,50.62032231472764,50.534104858583646,64.71271448882817,58.6781630342038,55.96148005015698,56.39383532851593,4.253245779772383
P12,38,L,47.57648400095501,47.58154049461352,60.621719319410396,56.17762338319487,52.970446779141014,54.275700068990425,4.7533572197949
P12,39,L,51.80691224077519,51.50546065012495,65.17595936706334,59.66422196767841,56.9138515980874,57.64030045288444,4.097817818607517
P12,40,L,51.18027966936161,51.14934746182126,64.53027250643993,58.654492869534586,55.89351446509305,56.94897184919775,3.912564139571433
P12,41,R,44.471262088594905,43.99157858868229,62.1648202967817,60.6894738131059,55.236844588969596,56.07600492682449,4.731153126642017
P12,42,R,47.7453627853444,47.432927248836734,65.11420454612019,63.10366003614507,56.97138578014406,58.992925582841835,4.360453088031192
P12,43,R,48.17323099538291,48.343564268478445,66.13994626213162,64.51983400832185,58.248006141598744,60.788450886980485,5.052561649878376
P12,44,R,45.70873486747047,46.016439522986225,63.41091247432495,62.96691123584622,56.717467169515466,59.36111323697393,4.806342821861167
P12,45,R,46.097204647038765,46.13347195138767,63.31091667850021,63.12641125435852,57.1655501921392,58.994872087472224,4.923531980081887
P12,46,R,42.57169887599892,43.11005652506205,59.7045225362357,60.07339463797304,54.0639752411502,55.58070644708748,5.339013738902656
P12,47,R,39.87743297423229,39.816252944023354,56.858003914403916,58.77029760972158,52.56006264605325,54.20795821032583,4.700551364049643
P12,48,R,42.74137716177109,42.818392490491654,59.81840221738792,60.19620322549453,54.15762015204144,55.84865818136599,4.987483285692421
P12,49,R,40.741752431178845,40.62481195755559,57.786306756183876,58.95589281114466,50.752475632781454,53.93229789765976,7.9391961239078706
P12,4,L,54.51796802897949,54.27143049024946,65.33935303216197,59.452981595048776,57.78545521139129,58.22941231245822,2.1254778299244252
P12,50,R,42.49552144563939,42.82620701288792,60.084126523409886,59.752092621013034,54.17306807544269,55.592118779943995,4.359797578744015
P12,51,R,46.01246047108398,45.98947020215479,63.20796464224115,62.588032545445046,56.590366014825854,58.77285046676829,4.014755746578341
P12,52,R,48.404727732523305,48.16749583489786,64.79271655593085,64.77630986444909,58.6363676105304,59.934342220271304,4.992204739012594
P12,53,R,44.38454163404946,44.57045401505771,61.082382211215474,61.91916372128333,55.29234615952617,58.31950229941237,4.806327541313003
P12,54,R,42.949326758412774,42.62968908160075,59.52622525153085,60.659656468532354,53.945915530410105,56.19283300647187,4.246120117254067
P12,56,R,49.08045876419699,49.010294835148684,65.12475819881489,64.76276347814417,58.64585576147456,60.92172663359417,4.461964641972653
P12,57,R,49.404105506866586,49.47550220601418,65.4030771814317,64.81155975618826,58.93744889013024,61.422565220961,3.9261110076973864
P12,58,R,50.64505214423366,50.60101797128874,66.46991576942153,66.08724171064283,59.770576167497865,62.38096378954248,4.295178933709304
P12,59,R,50.828651851136044,50.9440815255951,66.44928235932981,65.46708876292638,59.419093032382406,61.55616543235822,5.284389309747623
P12,5,L,56.8164329032375,56.45493875831323,67.822741057745,60.92090544538772,59.72824141627598,60.11687004601029,1.8441023962272265
P12,61,R,46.516151564994885,45.6370083449656,60.44449010949744,63.46660845695274,56.195724435233615,59.37749215291522,4.921792119044293
P12,62,R,48.743726057660034,48.47794621839595,63.17609472477475,64.61653809483634,57.55603436434162,60.46677080878254,4.952789866150594
P12,63,R,49.138685664674504,49.027218907082876,63.21404156686556,64.36108664556461,57.36148962434931,60.20997453717889,5.618338074672515
P12,64,R,49.04699176561514,49.19251375857361,63.84902532109825,64.02188471634068,58.10800857019714,59.96038826058384,5.366913253476586
P12,65,R,37.557508666215675,37.87594193290216,54.94170799707284,55.71831104373663,49.49417357258447,51.14906336934627,4.683310125450259
P12,66,R,37.43150012223805,36.79758983679302,53.74117091893078,56.40791767560654,49.56791595811525,51.84573364577875,4.451073644620779
P12,67,R,42.089985120274854,42.253745390242116,58.95448647877881,60.049003467673,55.14677205224679,56.490094566874326,3.8577566963493344
P12,68,R,42.21204295959961,41.7086001619582,57.87686289069229,59.08280285744594,52.67686172585053,55.31978624302461,4.732174595238526
P12,69,R,42.75471758616625,42.786630025731874,59.43377636429241,59.844583202870595,53.12832173249376,55.64469125325417,5.694165137785637
P12,6,L,49.45111924096513,50.149950282736214,61.65389799107423,55.665570251174934,55.152006827368815,55.427301305873534,2.0166874842596423
P12,70,R,38.39725951318676,37.450674193956395,53.81639663880335,57.16275527151192,50.00311673160015,52.832565744573195,4.831519233763128
P12,71,R,40.616003488113286,40.84347341137678,57.956390161822085,58.436881060236004,52.03717164271391,53.57524737539213,4.894912230736293
P12,72,R,39.812697320312836,39.786843723389254,56.40087535584246,57.981144048657285,51.50991288642594,53.57907683653685,4.624642233213906
P12,73,R,43.3726281314825,43.660263940739306,59.695555226838714,60.314062345624485,53.517752220179666,55.50366517992787,5.851161033837743
P12,74,R,41.198252652672195,41.028674671249426,58.224640375780325,58.329998959344124,52.275033287578935,54.02530756572632,5.050560819731027
P12,75,R,43.32873019664013,43.43373920280807,59.87684969878767,60.000233626290935,53.22527557629927,55.50458356261279,5.570309514093487
P12,77,R,42.63260957774469,42.97577139137926,58.78914497285772,59.639549705031534,52.84913344723495,54.89244366081172,5.365236869142148
P12,78,R,39.99657263056107,39.58764012766704,54.98461500479132,57.640355803893755,50.46405672540989,53.06865956186279,4.987307035112016
P12,7,L,47.35880048631975,47.49057536635104,59.920637821419376,54.60514322998833,53.2932021956875,53.49502210955549,2.752245727632351
P12,80,R,41.75379338563329,41.818304861675706,57.40434877300126,59.08003543463507,53.33262813651752,54.6121997644643,4.887385078722248
P12,81,R,46.443771881381615,46.16360520499417,61.74578910687256,62.606182683819924,55.11329101315414,57.917363715587655,4.842775432842132
P12,82,R,45.125871511935415,44.82302002499485,59.59130812613231,61.3330911280089,53.821675987656384,56.9816235778673,5.186273645236582
P12,8,L,53.92498952630462,53.85183048659899,65.53530478137134,59.902131760492566,58.82091281155374,59.28292017530757,2.4344791695215107
P12,9,L,50.457232074482825,50.63381783161416,62.651852587045056,56.758832223762084,55.71976110080559,55.952363694977876,2.4848310194449716
P13,11,L,43.16452615512939,48.069809582933964,59.77914095760775,55.450383966057004,51.93031752213331,45.29590047523293,11.265154971128078
P13,13,L,46.17153073183667,47.0246089477397,59.33367944163471,59.30610226838096,50.42635204672704,48.88995057640653,11.703050880222968
P13,15,L,42.12777319374488,46.02026938005619,56.32200399946839,55.394150195786096,48.7598347358422,45.866149188634346,10.465629232690132
P13,16,L,43.037730516966285,48.17854167564178,59.86830193047994,56.65901633483058,50.2974034584653,47.05047272765343,10.604500500413899
P13,17,L,45.852332875948534,47.870457513477106,58.520756177694324,60.295258898670134,49.816018361010386,50.144426517233704,12.079535666482522
P13,18,L,43.49002642001429,44.98787360723665,56.95387130239714,58.9725299958943,49.81175384554386,47.558271186426964,12.836469964913219
P13,19,L,43.26157535607615,46.16342354340989,59.53346016056335,55.317516002017676,50.83198900415607,44.07242793764301,12.571657877443803
P13,1,L,44.99459103601249,45.97365339077196,59.538955573232904,57.62949615099394,50.580686780705825,48.794817314586574,10.505528119400209
P13,20,L,43.83532604325175,45.94040259266466,58.50825558555651,58.51293344859709,49.905136172409904,46.844767377756966,12.783850987210666
P13,21,L,43.47574751130142,45.437882013924394,58.431418380027736,56.30894633363583,50.444606000504386,44.510790210685435,12.934234497526935
P13,22,L,43.520041206658846,48.810085534149884,59.41095969198095,57.54631920494049,50.30088528559242,46.236920609917185,12.102411669195705
P13,23,L,44.41347823590895,45.862842014836794,58.03890620476594,56.719249473738735,49.48672971860513,45.31257931481268,12.81840959136904
P13,24,L,46.572548335941256,47.329230837620166,60.36273908182757,61.63685654824064,51.50611404009048,49.18596301914347,14.803409662468201
P13,25,L,43.42700321362607,48.453631093114495,59.593390492181626,59.244262741919925,50.18349977286408,47.45560511273144,13.481340413759076
P13,26,L,44.20468522309669,46.93059511026973,58.72160645418092,57.86144580028279,50.45842288638685,46.190704946518856,12.83975581437643
P13,27,L,44.495026777621945,46.59738517106908,58.06038304384668,60.40969063590289,48.914996779591995,49.18131354409621,12.12877913959259
P13,28,L,41.03964246536372,45.67711790193367,58.40493545052622,55.51928972946822,50.21089709979454,43.718818024420735,12.780018530958863
P13,29,L,42.6695459911543,47.00561836284078,60.70164479972598,58.025187526754756,52.575092137245626,46.0591551896755,14.282611213614054
P13,2,L,43.787262956508755,49.24937412663054,60.46793193030757,58.43196151307591,53.64941833351399,47.47628424659847,12.082751747087888
P13,30,L,43.08196616513391,46.58450810132967,59.50556792663011,57.778255090855296,51.32080988201766,46.87708382827235,12.396437630592548
P13,32,L,43.75515796106932,46.17277761903946,59.20712779436686,56.31296131366315,49.17352041768809,44.937437419608045,11.50836810958897
P13,33,L,42.41093384625081,44.46783312970517,58.43557712350309,54.653967686331306,47.79231135061087,42.42149191320075,12.5792830400089
P13,34,L,43.50072255969852,46.06471041319691,59.76828735198566,55.067201263995216,48.2329625698038,43.763372784160296,12.06669590462631
P13,35,L,43.69041706579916,45.197573052143625,60.0068786335373,56.40666349994698,48.77539891087426,44.236449925154,12.681963478254783
P13,37,L,42.69592415708841,45.03092644403357,57.75601633314817,55.6054496135852,47.20242734746914,42.67183415689749,13.508680868736963
P13,38,L,43.35668049983328,45.77946730213974,60.13143288419908,54.90138522310102,48.13575805372422,42.249809244427674,12.760751163397751
P13,39,L,44.48374387149369,48.01408727510745,60.33653323033744,57.51800547721583,48.11207255818286,44.77154740305801,13.502070045015385
P13,3,L,42.09706349191565,46.90197512721977,59.60512245587459,56.60523002852904,49.96870914547069,46.709316110413,11.345972061571361
P13,40,L,42.74749964462495,44.95289692768511,59.075986305963546,55.67370999697719,48.44121371307468,42.49700821435607,13.40800083907231
P13,41,R,48.64280943125487,56.00399884750323,68.48413122525916,56.15470681921787,54.6383865537077,51.76931143969007,8.832237042569695
P13,42,R,48.63180884811216,53.40400382543419,66.82391108276344,54.25158119278943,53.281399720144215,50.98845983793553,4.821610846411379
P13,43,R,49.88140928910598,51.759057985319004,64.16845976469212,58.74477387767571,52.511878992283066,53.68303808533651,6.773933876233968
P13,44,R,49.39075149048048,53.9999084475378,66.77419786411643,58.302323217245316,51.893618538704786,53.32030964826295,5.182772542138945
P13,45,R,48.22378016196092,53.599462092366416,67.42903851187425,53.09061850099285,51.016534706254895,47.50823247140738,6.676461765000038
P13,46,R,47.23739471679355,52.77867703047896,65.32614691531609,52.00297604432681,49.49379633980539,46.66831565353616,6.533915763975621
P13,47,R,48.28088349857461,54.076728045298736,65.8858469126796,52.51547561995794,52.204125868975986,47.61214320967518,5.914863728236582
P13,48,R,46.51254722402857,51.993594148077946,66.1627383608783,52.61398515696935,49.54512332380872,47.68401592935212,5.4255403234480255
P13,49,R,44.50445902678542,53.883999538306426,66.76291003986981,55.212528918508134,49.74753882925911,49.82112909079236,6.920530331280808
P13,4,L,45.09064941870359,48.00060230848747,60.517711648817816,56.04323043268752,51.046970183456445,46.51749781035614,12.094847808840269
P13,50,R,45.89347335022884,52.185263920136514,64.86806803285981,51.16052166925814,47.75115147284954,44.704899629662386,6.917046313653689
P13,51,R,48.073580940354944,50.35354514309113,60.73521665696807,55.43970290227085,48.013383213382355,47.227697117487956,8.402844123368403
P13,53,R,47.78038060182635,52.918959919811186,65.76901202523057,54.10659031211128,49.54707293674708,45.8825159128405,8.681063691689587
P13,54,R,46.9899141965989,52.058912766491105,64.89020791296129,52.86345405423293,48.02518924510921,45.22046992434054,8.22029195345274
P13,56,R,43.8429136005737,50.82225407134822,64.04222948004814,50.81705559426515,48.682720096965646,44.29672156920767,6.62133977021022
P13,57,R,45.9259750441236,50.14802021868989,63.442859968477215,52.476417376023875,47.46616593685097,45.621904952250624,7.12296204485359
P13,58,R,45.072392878895876,50.67209275249435,64.0598029081072,51.96562042007665,47.83227127588297,44.81448171289946,7.823443519476832
P13,59,R,42.38842444640083,49.78891655545645,62.84559173772503,52.105699360193185,45.38756489454572,44.747518545741414,8.597367875197595
P13,5,L,43.279506863382444,47.70285298106091,58.97447570491623,54.69419820537965,50.00901004881683,44.28154804773432,11.546185107413635
P13,60,R,43.896018637625716,51.21767488669171,63.97194627894557,52.16411583371205,46.43402705374647,45.33569456404637,7.917618125931265
P13,61,R,43.8874169858955,50.38693377517819,64.17544426271779,52.93227850250986,48.445955289379526,45.784375737541836,7.254837126759144
P13,62,R,43.6820981426233,51.12003255550533,64.27579601769185,53.67464559418443,48.50014660419578,45.786217961715245,8.499717130883107
P13,63,R,46.161417044756185,51.897402550680255,66.08364774180276,55.65168862292984,45.69128438512499,47.20540550185726,10.145824413201046
P13,64,R,46.0790856155222,51.90994379905035,64.99654966383436,54.33883321010836,47.01229156168008,44.770950226026144,10.383928795116296
P13,66,R,46.73840844659569,50.99610377378365,63.25014255252918,56.87080853336352,49.04350349366954,48.141069261745834,10.04627330717938
P13,67,R,46.743142413817644,48.802590724595596,61.895099058267256,59.053144525249806,48.777380575052796,49.7751930924765,10.865356720335203
P13,68,R,46.862260535525614,51.04243868590722,64.68096940189953,56.742492764599994,49.959601844148324,47.63862269759347,10.20778129550063
P13,69,R,45.264080875754395,51.01919507630563,63.897159887194235,53.75858371405195,47.41226367342835,44.95235636572718,9.082620522824806
P13,6,L,44.19216142149152,48.869777503220995,61.61109855860248,58.9954178131472,52.83247802762039,49.76024484822785,11.62417144358955
P13,70,R,45.52670796942817,50.58627235207037,63.82827271599907,52.964018547318695,47.46353786103006,45.02311161454158,8.168472255560319
P13,71,R,46.29303138056162,50.30470593884687,63.70296644090745,54.01150553049999,47.51932741519601,44.81239468395459,9.563814633793212
P13,73,R,44.07767086409321,47.85643840438124,62.1217362111462,52.55994874799839,47.16587564514375,43.84064041599292,8.645640673199699
P13,74,R,42.81031431919145,46.838736731852165,61.167738437966136,55.594946316686716,46.86881277894733,47.08592547769763,9.22142075406628
P13,75,R,41.940542062318755,46.65172628854076,61.16448259156665,56.34276868454124,46.04345344098635,47.7000722779962,9.083621008355186
P13,76,R,43.50437458192658,47.72786115005652,62.12885821344711,56.24589195283917,46.28889110232036,47.6255642071545,8.67637383574374
P13,77,R,44.74570339335266,49.07899279514193,63.147375226170524,53.64943020103235,47.05774055670721,45.326255904203485,8.778120405276468
P13,78,R,45.44997134615812,48.713123133899394,63.20375636719209,55.356175379348834,58.90220034197438,57.592114078660785,10.334702474623349
P13,79,R,42.436189367169966,47.27967627289961,61.43460376862574,56.20876131312386,45.65145204497633,47.3859637652047,9.57747515444086
P13,7,L,43.78991105371879,48.351732744532384,61.382450434661976,56.83435899854075,53.32878472212092,48.11269472441954,10.226770032387634
P13,80,R,42.39002375565107,47.93490906111231,61.57267095944114,55.1879309932873,47.15152635994078,46.42606803966757,9.177953840340695
P13,8,L,42.22653088325344,47.93639110785467,59.25765474196002,53.22004319384847,50.865181493760474,44.02453045104509,9.456823989531056
P13,9,L,45.23785370079276,50.258024016310294,60.410515187543396,59.682785954592745,53.1936520230002,50.96398323813135,10.147506925398446
P14,10,R,34.02989508257551,35.31814189536911,55.00789405954893,50.57135555307265,44.32203603735751,43.66502608984627,6.682993321508942
P14,11,R,34.6854520591312,32.07482301246487,49.84735364789851,48.33775323772272,41.40931503725499,41.23578576024476,8.370496048046464
P14,12,R,38.30082646145453,38.008074824569846,54.842470260705404,50.64127810724207,43.939517870145494,44.28185041244946,6.527150914133735
P14,13,R,39.9286252686816,40.74127307891977,57.49357013921279,50.41038838083857,44.03264306084406,42.93849631970113,7.74969901055144
P14,15,R,33.60649801847266,36.57064085985269,52.39452642676458,49.038279889046926,43.74987043691577,41.9011791811595,6.8036344279973076
P14,16,R,34.04048320396481,33.403587983185034,51.81150377388739,50.061259397492975,44.0221975775544,43.596383277453526,6.788229689731026
P14,17,R,32.98719409879783,32.65478485414274,48.61155984744532,48.18896139571364,40.23394504598215,40.05711178066053,8.382871855729116
P14,19,R,38.97523681199043,38.44624761129744,54.20223349743546,50.661223446455,42.99494287728389,42.96895227741732,8.042909409145015
P14,1,R,37.9452029259475,36.413326868616174,56.04952459957146,51.760226659233275,45.83633747611599,45.86526987788184,6.491209381331028
P14,22,R,33.902749287014544,36.693663880914364,53.75386457568408,51.50422471631009,43.78081216211391,43.92135952677553,7.549507952713998
P14,24,R,33.97503130672138,36.725410794104505,52.99980981653153,50.38837353653916,43.02843544062298,42.33848792194237,9.315054384493454
P14,25,R,38.121523858640145,39.311861760808874,54.09378094236415,53.317331044442355,44.69694576336572,45.00395958442434,9.238799134555205
P14,28,R,37.79424860601723,37.4157613990873,54.60317908529966,51.872172190117496,43.76538823845641,44.261381118332615,8.247159280445162
P14,2,R,33.75082703866114,34.852072929317686,48.89455046100926,49.691895124811325,42.04855372576882,42.40892888107004,8.419149701123052
P14,32,R,38.065369821418024,38.2497250296926,55.500719013982305,52.08318554551275,44.768760491789784,44.419564826921984,7.1945931215575065
P14,34,R,37.642234095656924,39.27973853282735,56.53515978059141,53.45484305690212,46.86563697784732,46.280888895631556,6.622674754590161
P14,35,R,37.35068985074324,42.967282327781646,57.71116604468834,55.741584144074224,47.869410647783866,47.45498047193869,8.40215930558641
P14,37,R,40.1131257993186,42.27167790656805,56.40029112697333,56.21575192414577,47.4237382493152,47.51086117656251,8.716390519526712
P14,38,R,37.05498060427379,39.964888715179086,53.68318945621182,54.88729784452518,47.41283962660898,47.47968310293431,8.063335071553787
P14,39,R,31.710642831614933,42.20891996378662,56.30764496225035,57.024904995711026,48.305278228406095,48.28651693361448,9.218878900882864
P14,3,R,38.703944603937074,39.05832368906373,56.07729435444903,49.90087467177224,43.759836200511586,43.33039400081351,7.187341515294541
P14,40,R,37.354993392478576,39.4850693924099,55.559195656265906,55.63268962933524,47.51546159457092,47.08645786214422,8.65479636048243
P14,41,R,39.31331803877556,40.71825685286668,56.77520358544242,57.52152986998826,48.27999665131624,48.82429680904702,9.409045120707237
P14,42,R,33.89903876420455,35.4096113068665,52.603299919355166,56.76808645397646,47.321310040932175,47.4511578095587,10.350231356333978
P14,43,R,37.26721814994791,39.20032160102305,53.978339703399946,56.48364433984441,46.749491545444,47.08837414689195,9.867787236284121
P14,44,R,37.008761996165646,40.02134987490109,54.77823152082089,58.73839895460296,49.06574896593063,49.52785974864178,10.76548497553529
P14,46,R,42.32835329257839,44.65474950603001,58.77381933721284,62.42321429682964,52.455468545065315,52.86013869316019,10.579868081524516
P14,47,R,48.499337953098156,50.712695553895394,65.03136018410484,68.0986457340134,57.52277107781429,58.53569672512237,9.934778262439155
P14,48,L,43.72496874588055,43.80870776833174,61.69735857196632,49.58919457118696,48.34416177831274,49.30278651300823,1.759723018245683
P14,49,L,38.93561860766976,39.233347533921695,58.4349603052263,48.9434963816085,47.19942340164801,46.79175081235248,2.8301913665223926
P14,4,R,30.773620850844992,31.621245729153802,51.70831650803272,47.79616906395869,42.23662711404962,41.97743871026683,7.245838377450502
P14,50,L,37.019081412701986,37.536175407605484,54.86914826071307,48.69962972844879,47.681273890816215,46.03840640972534,2.8326103606754307
P14,51,L,39.92635160484383,38.614401696595436,55.25833467104342,47.57322335725723,44.570757423446516,43.994982349506806,4.023050278435316
P14,52,L,35.93013815198646,37.77268129414704,56.15759830688563,48.45474607053286,45.84934025130296,45.94604117993187,2.91761312532923
P14,53,L,37.098063921968105,37.57535943195062,55.98336303244673,48.2948603626872,44.9381603353458,45.07189344374918,4.072494819595879
P14,55,L,34.46689903322468,32.27815887202992,50.92272981203274,48.697480754934446,43.97884391054795,43.79403347926929,5.488879726898229
P14,56,L,35.2373346776774,37.690868954374146,54.45138556782043,48.7989036001016,46.075661780696294,44.49728479497087,5.683460179072461
P14,58,L,35.31681772257159,39.46006405753155,56.104849498911676,50.426193870571375,49.74389540744299,48.10931533503963,3.069712601612796
P14,59,L,37.08311571584636,37.08592660195997,55.49226203528203,50.116609316036424,45.73643770266757,45.67436064263312,4.7596114469435244
P14,5,R,30.05986250526527,32.84504579686768,50.89764599033807,48.32217778423897,42.35207341912395,41.42395552780343,7.182202046186169
P14,60,L,40.633531085596864,39.26957946967225,57.97823469502992,49.27253730811282,46.88716441812678,46.140434735557804,4.161687189911383
P14,61,L,35.80608260518131,37.882278324077106,56.04109373950199,49.51066501386896,45.42066240148535,44.70434188789348,5.814478309748773
P14,62,L,33.20716277418742,33.77847187065504,52.614667690086016,50.67277068006311,47.22909989641224,47.31787740017311,4.015818732738487
P14,63,L,37.068629384325796,38.35783811362568,57.68060618080572,50.455757804202584,47.503092979350626,46.97668802001664,4.281770029608034
P14,64,L,43.94708759519285,45.398159220237766,64.88330369954342,51.60274241402425,50.21093594501591,49.324921337921175,3.49828292297169
P14,65,L,40.861211391538575,42.12355293197924,60.03260896271407,50.84692135367021,48.88398660669334,46.948788585706794,3.602183306095886
P14,66,L,39.338937057959484,39.11167084912846,57.012488249359045,49.99769228878724,45.95932932496733,46.135407251319265,4.909246050765912
P14,67,L,36.01729607039062,34.853139004004696,53.99765825546383,50.70104583208387,47.66631300509085,47.43324402371244,3.728578800564957
P14,68,L,44.74558357367497,45.030841064348195,63.35270259117761,51.81558865158182,49.38089439118306,49.71345110365874,4.480375380785615
P14,6,R,31.818825286167353,33.60473343957489,51.45906151065303,49.53876260493081,42.842163834724744,42.44033693704054,7.862411903145448
P14,70,L,35.69702094946026,35.69509434905121,54.104932081501026,50.767512738241884,49.40381214203436,48.35448127138965,2.290024737883063
P14,71,L,37.102852375470185,38.03065091119029,56.62252708746572,50.21232493119042,45.06458378604587,46.2174364590083,5.470556467013862
P14,72,L,37.63645825038967,38.66895902349364,55.37521726932565,50.62920803906847,47.61644151847114,47.08548158877243,4.449080615294326
P14,73,L,41.890840652372916,42.55227418213378,60.39371649776828,51.81198060471651,48.02300904541687,47.856715202040974,5.125436320466348
P14,74,L,35.30425150260896,39.17203769819867,55.00535009546976,51.3149253208843,47.928579290401416,48.43478049583232,4.45515657655256
P14,75,L,38.240493273827376,38.20690231285956,56.78061383871845,49.931606556517075,46.132764153407436,45.592687444580825,5.291503478902129
P14,76,L,39.531729669754455,38.41155275810379,57.621916511833305,51.09133500408832,47.89949862608224,47.26219848359688,5.271511421439241
P14,77,L,43.331409448283324,41.959159845480585,61.03418620405104,49.73871890089426,47.530688772050745,46.42248314367666,4.58018951062824
P14,79,L,42.00389926303353,40.32000877841871,60.07774928559244,48.40590371185178,45.26723091944477,44.59452958347842,5.193471332013807
P14,7,R,34.81440835328671,36.228414467290705,53.06017097653946,49.46605555956993,43.431331583081075,42.91728516954548,6.895514716039934
P14,80,L,35.270146142397735,36.77075197307727,55.64388191060644,50.490147396422095,43.08157357154427,43.44589530932392,7.698581278390788
P14,81,L,36.43280196328407,36.18138407269371,55.71393401492864,51.67633750983507,46.92350887675442,46.64943894216937,6.771653437436445
P14,82,L,41.76985678601169,40.23971110083192,60.0771063969719,50.582446380227786,46.45501489637583,46.063656399166305,5.258905749378114
P14,83,L,43.341022530453955,42.25625904661037,60.96447347037345,52.740882423173865,48.36480881401406,49.32660731706165,4.978901640883928
P14,85,L,40.386772935147526,40.972725113742484,60.80494573431425,49.263374796327874,46.18707224546917,45.773494056674686,5.254106304226492
P14,86,L,40.355463210743565,39.75635386685291,59.33690879105179,48.995570129949854,44.40934003615288,45.440201950571854,5.52476053193949
P14,87,L,40.72053112565789,40.555462964623935,59.89369423751245,51.018102615548976,47.40597683725188,47.43208824145758,4.857628722160187
P14,88,L,39.41785002921892,39.86477525694444,58.76375777938488,50.60489550084245,47.09029862322257,46.56972028206177,5.153740912160916
P14,8,R,31.71711425201238,34.12279502914404,53.7782271372664,49.54199727199901,43.174089854493424,42.86620080652238,6.919426943373603
P14,90,L,40.066507913123345,39.55708541442697,58.78556066742893,49.66974329586133,44.44038823919777,44.52343704744998,6.4065294448668295
P14,9,R,29.01540376319172,35.01768533556846,53.86154693551004,48.59406406545446,40.92718151136218,40.57826071261274,8.886210692349884
P15,14,R,43.745305458543825,44.95048545789478,55.16517010962418,58.2728506804254,64.14609131836765,62.790371174262454,8.086474263355957
P15,20,R,40.70948929292639,41.507252765279475,49.83236205138726,60.116975766471455,62.626752910711204,60.30870002749303,5.5661807106869405
P15,21,R,39.39947697950987,42.04526596414829,50.06512656135738,60.07224669555192,63.26264329437513,59.79111308985848,5.844103924688933
P15,25,R,43.44939877123146,45.08387378455498,54.91672173917535,59.87901689447728,62.6277395867965,59.94021222851479,5.576734507061836
P15,26,R,41.993154166434714,42.864277158396476,53.00136525234221,59.95216596016439,62.086492633628424,59.75902555301875,5.297967277800843
P15,27,R,39.753139432867805,41.13870765630423,48.552451958467366,59.98338510589623,62.414244034746886,59.74952768902528,5.086126538202783
P15,28,R,39.94163276503224,40.85917642359858,49.3863203063706,60.29093392354175,62.43293019749781,60.01307333658234,5.292404396468688
P15,31,R,40.77336974891663,41.93620990361751,49.92758953986297,60.35214432406691,62.33967769646763,60.02958090388911,5.1545163133485215
P15,36,R,40.26007852452153,41.797881802430034,50.05987142187652,60.27608009567555,62.34973957158073,59.700843959979096,5.503641955005018
P15,40,R,40.51774381784966,41.88749911400869,50.82798231671519,60.39881407865289,61.790569504683965,59.630651657584664,5.3034323347396395
P15,41,R,42.350372069611495,43.32942315193174,54.322125347534914,60.48061542353727,62.127617184350235,59.7705002651697,5.326291443258558
P15,43,R,39.29248648735879,40.41575048771649,49.78990415996372,59.65721977186499,60.89067487903726,58.9314022122079,5.7547724656576715
P15,46,L,43.72215438610119,43.581026504024976,60.87959250247266,60.44825394574603,46.617500273909585,43.68580768373022,18.458569716476994
P15,48,L,46.00277294719603,47.4071761371211,58.2299503378289,60.55520576939193,46.69668943830524,46.570147275488694,15.51631942091018
P15,49,L,45.68061243923443,47.87321463874074,59.76020886486677,60.66970972694395,47.76861110546335,47.957215365969844,14.099562237788822
P15,4,R,47.55518100999864,46.8613735398414,58.41414722934986,58.88120295833018,65.32876517028139,66.33083053390546,10.310253633201743
P15,50,L,44.45553328478906,46.379258492982714,55.65450205898869,56.79143703507101,45.29918034936215,42.9133358029839,14.899697297787052
P15,51,L,43.423492738543835,45.690667496477644,58.58606264588903,60.5818327534708,48.211040214898105,47.704120742469385,13.934467251517308
P15,52,L,47.2968698259409,48.60997960113324,58.38738501767858,59.73140741604069,48.34614450819679,47.07928660659056,13.641609564799127
P15,53,L,45.71977599711695,47.41069831734275,56.56424988477282,59.06189215872454,47.55588285495458,43.905863440396864,15.101369782466026
P15,54,L,41.96519412028823,46.1160896922333,55.05339645563637,59.299509695073425,47.85830084100937,43.88576717938563,15.922383877690002
P15,55,L,42.61564372976915,45.05181078041888,54.09265603442154,61.13522910343636,46.95771230261058,43.26665350648409,17.860144383999515
