mmc,omc_native,omc_ourmethod
0.9604985418303255,0.9615530530942934,0.944551107475501
0.46903381113978815,0.9152865632590519,0.7181602372318736
0.9494978199138099,0.9798890933576819,0.9418509267163737
0.9881331586001616,0.9540103823119499,0.9303581529408012
0.9779528759978109,0.9822042144843847,0.9526204978172503
0.9558530405544191,0.9566919353056579,0.9301512278822542
0.9872489081468737,0.9715802331046991,0.9617042383020448
0.9658278116692843,0.9827116769415091,0.9638105202280675
0.9777760682970922,0.9746298268941853,0.9523491033057147
0.9725638832698696,0.9761748733485147,0.9600649795876167
0.879327379807098,0.9560388323629243,0.8562930755718746
0.6531663002278343,0.8975002961883152,0.8204842718137959
0.8808777762276088,0.9646827152944297,0.9010415180036062
0.9836301217866187,0.9643629678217845,0.9565393715484236
0.918507019316179,0.9480070646878147,0.9013409692671082
0.9897581711211805,0.9764547191082746,0.9783938235213933
0.9556338548845159,0.9743710509396508,0.9345663338981778
0.4629785813188085,0.9573772154587253,0.9122000280994289
-0.9939953900986461,0.9804019633966572,0.9776395413821788
0.7831429257349871,0.9727043065915946,0.9345762611582026
0.8133827787100599,0.9788143355918782,0.9417617511519172
0.6825835216897589,0.9804897803717905,0.9535062119898092
-0.9886356495142099,0.9815925558453081,0.9512136498400973
0.9259550422756687,0.9482527027238195,0.9748151527658877
0.8028685989152782,0.9640588259295925,0.9460741090953376
-0.033560650764873405,0.9652106533396777,0.9200380768793097
-0.03420170574053852,0.9875820425826934,0.967250985786124
0.825522789725874,0.9730090514449814,0.9579889962468557
0.8851834388004923,0.9569866447700677,0.9485956934760769
0.842494901946154,0.9484257631642719,0.9316923289696921
0.8651459148655157,0.9351242137037638,0.9249970803500933
0.31153877772500627,0.9597600671103228,0.9071048942278721
0.828348118706055,0.9813439972815029,0.9399117630690513
0.6636293338877299,0.9677144579531746,0.958392090211585
0.5693635948441071,0.9791073506832246,0.9216551675998632
0.5926785967554902,0.9658004508138104,0.9293056372354406
-0.2521721365920548,0.9796370428604131,0.9508060036480349
0.8634700792291571,0.9497433212834338,0.9308849326576516
0.5146158212025118,0.9677292778743775,0.9506315619092943
0.6568184252299356,0.9661098678552735,0.9199523573667621
0.9099469156662006,0.9908480250755617,0.97598532285046
0.6759316755623663,0.9868388993272388,0.9726275927134281
0.3304678557398939,0.9766265812693277,0.9238666060953679
0.20122805685996983,0.9669519649841718,0.9137127039585703
-0.10971881190231116,0.9750806477761643,0.9065424691383398
-0.0709568822608314,0.9559969880747105,0.6763223344775541
-0.07767877123326156,0.9030854660386364,0.6438101356301237
-0.9671789213317618,0.9653046473205421,0.937150541242631
0.2193381466769418,0.9773669593026338,0.8387157358800226
0.6584483573028671,0.9562298021711353,0.84520659673023
0.40766611616261,0.9815647518348652,0.9067265058135836
0.7557876227732586,0.9786993659762528,0.8977985250612001
-0.6067489214443426,0.947950044380352,0.8293325974577918
0.76736852300559,0.9563108278840926,0.8408383939716177
0.645897207028627,0.9796437872968669,0.8726911377195474
0.6562378318970672,0.9756205828947636,0.9311729258399323
-0.990688690499099,0.9719713328623478,0.936011181689834
0.6477722634752833,0.9577279956145978,0.859101837130619
0.6916617885087987,0.9605424348978088,0.8706739007185954
-0.11880537334637792,0.9749778795294948,0.9302662089750983
0.658723955996038,0.9798753633954432,0.9167387369272824
0.18403534585347928,0.9656167417093502,0.7214866306700373
0.6405386719037318,0.9637062502888488,0.8463852454057501
0.6462181151626877,0.9791194508987544,0.9070982581312178
-0.5306798172480721,0.9741361168065851,0.863416020313102
-0.91234866159664,0.9565551302140152,0.3437422130333711
-0.992559618014412,0.9472646387642559,0.9083887631373714
-0.4831367010786245,0.9576356951002504,0.817149719741077
0.18270454960267218,0.9379456707060022,0.7696066587684903
0.7529888812671872,0.9721082551071509,0.8923630564693638
0.3763414661115402,0.9331053775784671,0.8471209826480046
0.6226857245066498,0.9586622063990597,0.8594188704934291
