part,k,subset,cov,err_wr,err_el,err_sh
P12,2,12,43.21002960205078,47.96914240798756,53.22524009931179,54.5415260070329
P12,3,12,43.21002960205078,28.67574975670669,57.28220186921904,46.440334545872126
P12,2,1,,42.27579634060217,74.40134663280519,47.40668882824833
P12,2,2,,30.360721980165597,52.91973657622344,45.954054923072114
P12,2,12,43.21002960205078,47.69170112675112,52.27303433984388,54.35134386087539
P12,3,12,43.21002960205078,29.28294932938942,55.81375179529248,47.78797516032244
P12,2,1,,44.05618148027459,76.72236390098274,44.20392153966002
P12,2,2,,32.40457656485929,56.683367670789465,44.77047697533913
P12,2,12,43.21002960205078,50.6557672240974,53.33674992579162,53.99456859371155
P12,3,12,43.21002960205078,32.14529347397337,58.740711786943486,46.44965907256999
P12,2,1,,41.17884144050992,74.90786752016092,45.74133286499307
P12,2,2,,29.58841743360537,57.93858716736508,45.46582855667495
P12,2,12,43.21002960205078,45.58592126134568,57.88875777169436,55.335498746882
P12,3,12,43.21002960205078,29.34842223204701,59.798691238674245,47.38647763184948
P12,2,1,,45.09878524627645,79.89979701938739,44.56933329425211
P12,2,2,,34.375572245604,57.53134472450176,43.710555123568646
P12,2,12,43.21002960205078,47.7362832562165,53.00677645205795,54.44786473138601
P12,3,12,43.21002960205078,30.23315528358556,59.31975571327536,46.024581944472914
P12,2,1,,44.02930708127992,78.35505771551097,41.69712648831181
P12,2,2,,30.831516208337256,58.41728229912128,43.17729839004058
P12,2,12,43.21002960205078,46.68109576437554,54.6412532572046,55.28443668317361
P12,3,12,43.21002960205078,26.71314784943481,60.43869712217639,45.34595123899484
P12,2,1,,41.67802583716907,79.90618570797882,38.32881715366172
P12,2,2,,30.69433973857938,59.75242630623714,40.41683355674133
P12,2,12,43.21002960205078,43.402371434527645,55.3862179326848,52.923308111695526
P12,3,12,43.21002960205078,27.362824212351352,61.46521102100305,42.3050544090674
P12,2,1,,37.0692772963659,74.3897817439266,42.73162373182118
P12,2,2,,30.280660657264864,55.87378168803773,44.97618423022608
P12,2,12,43.21002960205078,46.6336983154636,54.48295037170321,56.12851379755503
P12,3,12,43.21002960205078,29.68684688093336,57.77574265714578,46.8454921593365
P12,2,1,,54.11818007966146,64.96839378070315,60.84366739660605
P12,2,2,,39.80489267315183,38.73241505632004,21.88844466017166
P12,2,12,43.21002960205078,35.93556072353108,37.84047679131348,34.8668565587246
P12,3,12,43.21002960205078,36.780349994764286,41.12142652111687,26.790965826191805
P12,2,1,,40.43592107036582,79.13243700945839,41.85228029568911
P12,2,2,,30.024828926413544,58.44304126484029,43.22067763723671
P12,2,12,43.21002960205078,46.47167209046998,55.8102277157559,55.13733742002524
P12,3,12,43.21002960205078,28.991546811803342,60.65452804016987,45.136844187001145
P12,2,1,,40.12794009895642,76.62387806852632,46.76965819515069
P12,2,2,,31.021255384853657,56.874082050332326,46.213626835398735
P12,2,12,43.21002960205078,45.2320597959131,53.65559308269368,54.32312173887603
P12,3,12,43.21002960205078,28.999716482026404,58.732167793798894,47.98752066616485
P12,2,1,,39.92632174431464,76.57732195391904,46.91194340700887
P12,2,2,,29.97980611530643,57.30670648397089,45.367929862013966
P12,2,12,43.21002960205078,43.87413287395812,55.19722094136332,54.05368252052648
P12,3,12,43.21002960205078,28.04944286659287,59.40836126496122,47.05597309833849
P12,2,1,,33.94536297441227,72.61005369987791,45.5140174147378
P12,2,2,,30.330079983586703,54.46908996773093,45.30287124052955
P12,2,12,43.21002960205078,45.03126475281476,55.54288306045417,55.29293912259416
P12,3,12,43.21002960205078,30.13515073687583,57.027255473575,47.21952437503666
P12,2,1,,39.843160479606055,74.24846691853021,44.47664588006117
P12,2,2,,29.139653496162737,55.57948448437133,45.07011830948848
P12,2,12,43.21002960205078,45.00315693542784,51.45564644572468,54.02403264561303
P12,3,12,43.21002960205078,29.29587867007385,56.99564374316882,47.01628449084547
P12,2,1,,43.18947146584087,76.8377096577702,43.90387071611941
P12,2,2,,29.73878126423705,57.164682642703205,45.51092620812707
P12,2,12,43.21002960205078,45.20398865533305,55.03305800666676,55.99653890119665
P12,3,12,43.21002960205078,27.905079947908227,59.36660820555381,47.53409302003653
P12,2,1,,35.90057639118762,66.73029197276183,56.13051676781304
P12,2,2,,30.92204134137833,49.58572926293736,53.42653418680271
P12,2,12,43.21002960205078,41.18318914078227,48.316525223195065,56.67507129413897
P12,3,12,43.21002960205078,31.30356421142501,51.401634209465,54.8624707270325
P12,2,1,,39.91806951458862,75.53157479896832,46.10503151182818
P12,2,2,,30.075872101679973,57.77675592608819,45.79474972568625
P12,2,12,43.21002960205078,44.51115077095652,56.05246199045085,55.30247408623613
P12,3,12,43.21002960205078,28.878173980995506,59.75805766647089,47.75140565000252
P12,2,1,,42.89784791256054,75.34801310325092,47.94533263388874
P12,2,2,,29.457348050256133,57.2026456608784,46.36554764459233
P12,2,12,43.21002960205078,46.92832896525798,55.86760468558491,55.33987788338493
P12,3,12,43.21002960205078,28.22956457606317,59.309627091302495,48.08264292783309
P12,2,1,,42.54813770663339,76.0338724363676,46.37124840475259
P12,2,2,,31.325617344032143,57.74395855188835,46.87147016126988
P12,2,12,43.21002960205078,45.318207898133934,55.96193566292485,57.76377907843254
P12,3,12,43.21002960205078,29.60179307749563,59.79502174394595,48.95512373507161
P12,2,1,,59.113726792208574,64.84470006883464,57.07904738472371
P12,2,2,,40.27136402345925,38.83629432963387,19.704408521440584
P12,2,12,43.21002960205078,31.87178454359356,39.01436634676934,33.358257799871865
P12,3,12,43.21002960205078,37.55544641273431,41.611984026918016,25.809746819009064
P12,2,1,,41.99842931332861,73.06936101230859,47.931341034171744
P12,2,2,,29.13238475016072,55.72931182108124,47.57517051673928
P12,2,12,43.21002960205078,44.345052994589786,54.44620816431498,56.58041410854887
P12,3,12,43.21002960205078,28.4669205545981,57.71707791732744,49.19071737384929
P12,2,1,,43.772121861599366,73.83564758432749,44.953395308215256
P12,2,2,,29.912676105980868,58.72808481425661,45.33530745962246
P12,2,12,43.21002960205078,42.72842824408948,58.67811355331425,55.581431757078654
P12,3,12,43.21002960205078,30.388629365120703,60.50210160867525,46.77171362175443
P12,2,1,,48.00866337708774,76.92886981004726,45.21527484056072
P12,2,2,,30.895455158046172,58.2043832274235,44.38185775906215
P12,2,12,43.21002960205078,43.79250426580584,57.03901479128363,54.13534969747001
P12,3,12,43.21002960205078,32.749348340708885,59.95663919854815,46.05470016916787
P12,2,1,,50.920467105755804,61.28397126938862,58.17594324507688
P12,2,2,,39.74370716402886,39.66045612118195,22.46609720635791
P12,2,12,43.21002960205078,33.72954617721206,39.61594423532596,35.35807748079923
P12,3,12,43.21002960205078,36.12430285696269,41.54462574208476,27.651974809503937
P12,2,1,,56.05096803864157,61.87694529300041,57.06458760649621
P12,2,2,,42.48977536772362,39.18527005864623,21.595406055851186
P12,2,12,43.21002960205078,33.91077258440694,38.73973583163516,33.11385098086191
P12,3,12,43.21002960205078,39.06205129611996,41.06620077283588,25.946728645619302
P13,2,1,,43.15999069516858,62.45565484714631,29.06121761448076
P13,2,2,,41.344006008376496,56.866358120241614,30.50935056478836
P13,2,12,18.626623153686523,42.47855676467336,67.41441558964787,42.38933551893788
P13,3,12,18.626623153686523,39.27365533723146,61.42725698223958,29.636747218572975
P13,2,1,,41.63714225105228,63.57551313113321,28.91408806191596
P13,2,2,,42.10691452897075,59.09275416670464,30.14803005169245
P13,2,12,18.626623153686523,42.72605142092386,69.88195757938749,46.30476886032567
P13,3,12,18.626623153686523,39.26313473298752,62.637047758901815,29.59625062152838
P13,2,1,,45.88568273043704,64.65401614974473,28.448886253810468
P13,2,2,,43.15760394669824,56.63051309401213,30.09927312557204
P13,2,12,18.626623153686523,41.12845146389082,67.55432108705818,43.13081571843946
P13,3,12,18.626623153686523,40.66458363488832,62.19606540959961,28.74293924735592
P13,2,1,,43.86072045565135,64.29976571154322,29.45727070626581
P13,2,2,,41.49055709946955,57.778376200378695,29.967511170414934
P13,2,12,18.626623153686523,35.32189247535968,68.60338820436513,44.80188868088857
P13,3,12,18.626623153686523,39.09670237509058,62.84172880993465,29.598032251275583
P13,2,1,,41.39877994928253,63.54349834926554,29.108305674810843
P13,2,2,,41.62215320663777,57.61008011989677,31.405122752243145
P13,2,12,18.626623153686523,40.87859566850506,69.80297182077844,47.98247427405791
P13,3,12,18.626623153686523,37.16832377729356,62.56834159272739,30.30591514490267
P13,2,1,,41.78256993439912,65.00779344798737,28.94496550991423
P13,2,2,,40.17344181925768,58.200449676441245,29.848998971818485
P13,2,12,18.626623153686523,39.0257432958691,73.22493790192546,49.232628713713126
P13,3,12,18.626623153686523,37.85868977394436,63.6051201103661,29.527033183816776
P13,2,1,,40.50227141229816,63.47741469411999,26.495390503061977
P13,2,2,,40.453123519995465,55.84360253777613,29.646427127677505
P13,2,12,18.626623153686523,42.37404039447254,67.72093710668022,45.09999444952371
P13,3,12,18.626623153686523,37.15798268919943,61.68850961356444,27.68126757034125
P13,2,1,,42.11726518848371,61.46735636708667,26.76453916492658
P13,2,2,,39.09377982048055,55.39912493116063,27.473470389762227
P13,2,12,18.626623153686523,39.41957493287581,68.23428412980418,42.9603418292581
P13,3,12,18.626623153686523,37.22852420450829,60.31880082844194,26.66651189456236
P13,2,1,,40.98448941239472,63.10016923451905,29.172867584934497
P13,2,2,,40.99404727572777,57.52668040836106,30.07831167949199
P13,2,12,18.626623153686523,42.90947873984682,69.58939331180889,49.48038343184021
P13,3,12,18.626623153686523,37.87514011541835,62.17390834839856,29.65104598335055
P13,2,1,,42.92140448089337,63.89045982457736,26.979803783556427
P13,2,2,,40.37751689937815,55.78289964407247,30.771880704906607
P13,2,12,18.626623153686523,41.806829067435785,67.15902839020345,49.33696355410841
P13,3,12,18.626623153686523,37.27975811044335,61.13393213379813,28.378340454266645
P13,2,1,,33.983160529710034,57.15832807434502,32.648785151510246
P13,2,2,,54.28978896121159,52.95880527234455,35.681138895630724
P13,2,12,18.626623153686523,92.32284129212314,77.40160724893694,62.33371636253866
P13,3,12,18.626623153686523,44.79171572878234,57.03062887693406,35.75726325421762
P13,2,1,,43.16574711067926,65.49257651646204,27.295881220542856
P13,2,2,,38.87499616156733,56.00666202237328,29.691928169124196
P13,2,12,18.626623153686523,39.089662299784266,69.63510666548174,46.9898268667986
P13,3,12,18.626623153686523,36.598913318064255,62.33539605752291,28.12749911090491
P13,2,1,,44.50443595686884,64.22409248765781,28.560864574134047
P13,2,2,,40.937262066066914,55.54281755511867,30.02674286400272
P13,2,12,18.626623153686523,39.37853778029554,70.81692001433778,45.68127396338793
P13,3,12,18.626623153686523,38.86282097796731,61.6287615867196,28.71845562907829
P13,2,1,,44.05543166840802,65.71492475853633,28.233686157240943
P13,2,2,,41.234309804674,56.19997475038747,32.063052062362736
P13,2,12,18.626623153686523,42.8801268899536,68.8045821948295,47.27826622982807
P13,3,12,18.626623153686523,38.66846646159612,62.871207877911154,29.649743758208132
P13,2,1,,45.94160683726437,64.87251071042274,28.770671298786763
P13,2,2,,41.07290374555712,55.861285375885245,30.03829789539508
P13,2,12,18.626623153686523,40.38165136988359,72.10042453243157,46.27696779049185
P13,3,12,18.626623153686523,39.207093933272695,62.14486018340047,28.68030543857855
P13,2,1,,44.51812611569632,62.075742314708975,27.64327226095697
P13,2,2,,39.63623618366908,54.61921660246038,28.12872657054306
P13,2,12,18.626623153686523,39.97982215756892,66.76005721104134,42.46402152858676
P13,3,12,18.626623153686523,38.79997504870224,59.97058881601933,27.509340542483088
P13,2,1,,41.66750257175496,62.276305679973305,28.08124016398685
P13,2,2,,40.3816241512224,58.22165981427922,29.44113012767829
P13,2,12,18.626623153686523,42.440451920064014,70.39196110719257,44.54702161422183
P13,3,12,18.626623153686523,38.19311342931912,62.06476868149189,28.3991670969608
P13,2,1,,43.58472475124032,62.59359226239564,25.428231958257573
P13,2,2,,40.5690292377808,56.07970586372224,29.446933872499457
P13,2,12,18.626623153686523,38.84639572914049,67.78543859037727,43.93822748364413
P13,3,12,18.626623153686523,38.339763276638784,60.67076293582326,26.816544762408533
P13,2,1,,40.17763042764344,62.35830702564126,24.43097918653919
P13,2,2,,40.21674786560346,57.278604198047816,28.785882718249574
P13,2,12,18.626623153686523,42.41906180637044,69.16750785397133,45.03528715590972
P13,3,12,18.626623153686523,36.39611416640157,61.43310332432949,25.942935156641614
P13,2,1,,39.31097649193417,60.48069850448093,25.38145672865889
P13,2,2,,38.77074774236628,57.27965670420191,29.719814026537406
P13,2,12,18.626623153686523,40.90102438081866,66.8099700452735,46.084880743681815
P13,3,12,18.626623153686523,34.840257058723026,60.94970347634143,26.968661821029198
P13,2,1,,43.147859822770194,64.17001027122133,26.544965475889207
P13,2,2,,41.3486578559376,58.73754705594283,29.561591760754613
P13,2,12,18.626623153686523,44.63972634644106,67.80627345233711,43.25261787959502
P13,3,12,18.626623153686523,38.64128298734897,62.32358273892245,26.7930265027832
P13,2,1,,44.499001716540754,62.0876931365746,29.53289493075533
P13,2,2,,45.156629606674514,57.81080534964295,29.304770806575583
P13,2,12,18.626623153686523,45.73505523490881,65.52723421656789,49.08827923818779
P13,3,12,18.626623153686523,42.34778070884374,60.883458562537854,29.202552469923297
P13,2,1,,43.0262760025786,65.19477996180079,28.65232235439205
P13,2,2,,42.57061436551056,57.73606957656516,31.40175538979
P13,2,12,18.626623153686523,41.327089798540726,66.22646720895662,51.17721561775712
P13,3,12,18.626623153686523,37.7089677805826,62.329191026824894,29.295557778761204
P13,2,1,,40.22490095876233,63.412130608153575,31.701380338827143
P13,2,2,,40.96639096624298,59.13205039039332,31.853131536975976
P13,2,12,18.626623153686523,43.27493433911131,68.04319043217777,51.872836530172805
P13,3,12,18.626623153686523,35.866716355074175,62.75371232177931,31.93309040339768
P13,2,1,,40.81666913103572,62.920161235380256,30.414186822882197
P13,2,2,,40.76556712236148,59.51357027173574,32.87939359410469
P13,2,12,18.626623153686523,40.10934996317928,70.30618427890694,50.50853715720381
P13,3,12,18.626623153686523,35.66938646215736,63.31621261069036,30.989099267796277
P13,2,1,,41.44914225579145,64.26801776318705,31.383989816142208
P13,2,2,,40.63501377600918,59.07040948504283,32.46995899636276
P13,2,12,18.626623153686523,36.533260875297145,69.19820043127568,52.597050685469306
P13,3,12,18.626623153686523,36.60186279101139,63.48701026380418,32.30714174110726
P13,2,1,,38.74239092184682,61.535599423230366,31.733169382908567
P13,2,2,,40.13290294116358,58.01627642404887,32.74957607814715
P13,2,12,18.626623153686523,42.954781010581215,69.02725293272546,52.23284907276835
P13,3,12,18.626623153686523,35.11139917388348,62.39400123141002,31.886271094290645
P13,2,1,,43.69663139201419,63.267825013568334,28.716910845045653
P13,2,2,,41.54406417466266,59.03842739153024,31.61945885689708
P13,2,12,18.626623153686523,39.28788982416962,69.91467843074443,48.83931113909974
P13,3,12,18.626623153686523,37.75591304659442,63.10485125254212,29.73823586889561
P13,2,1,,40.84852725548096,63.983141217651074,32.09303412283791
P13,2,2,,43.733704767470826,58.74309770429991,33.121181958704746
P13,2,12,18.626623153686523,46.442518247861145,69.39879144439186,54.03808943102777
P13,3,12,18.626623153686523,37.436164603211495,63.35836109428215,32.98244596362332
P13,2,1,,41.29791018327689,64.55421487333419,29.422481842833207
P13,2,2,,41.34729224781366,56.02555689833112,29.91320809724964
P13,2,12,18.626623153686523,41.09228800808836,67.4620755093907,50.78851402209231
P13,3,12,18.626623153686523,36.73514631452906,61.72907264264882,29.643914920740183
P13,2,1,,41.506919378183966,62.35553011892272,31.74830066557464
P13,2,2,,41.63636680567723,58.84246136001254,32.19746808486498
P13,2,12,18.626623153686523,42.62363614332087,68.79878585482258,52.58869688937381
P13,3,12,18.626623153686523,35.89112684893682,62.53607492278148,32.39252637690377
P13,2,1,,42.02469482259218,62.2795115713983,31.063024160092628
P13,2,2,,40.22970188340396,58.625892647841646,31.264243399815417
P13,2,12,18.626623153686523,44.76877051091187,69.18518663266074,50.964318881826216
P13,3,12,18.626623153686523,35.41879322368584,63.06739991821882,31.87903596466744
P13,2,1,,37.92485726697802,59.50733912897322,30.82353453646534
P13,2,2,,41.551044796474216,54.19843811175906,29.38936166854088
P13,2,12,18.626623153686523,49.55795127412312,67.60554065255627,45.89559326504804
P13,3,12,18.626623153686523,37.77410167765602,58.82596733924539,30.314696501972687
P13,2,1,,40.111178084397714,63.570270917187166,31.571790525514015
P13,2,2,,41.84391288134825,57.56091066973824,32.49897124457977
P13,2,12,18.626623153686523,42.911981451184566,71.11373162253574,53.21754541096193
P13,3,12,18.626623153686523,37.29268817720067,62.59882164249928,32.68704502189676
P13,2,1,,39.86060840349962,72.77671982278609,45.9963744497563
P13,2,2,,36.13884880904586,68.4810800307415,44.56735935292824
P13,2,12,18.626623153686523,49.003886908988406,62.89754365288583,46.886498284580846
P13,3,12,18.626623153686523,36.94765549579987,68.34770439196589,45.878275242576926
P13,2,1,,38.585832068936135,72.0132235477526,47.23454710491705
P13,2,2,,33.03599667137337,65.98790223580862,45.990140887729005
P13,2,12,18.626623153686523,41.041242639924974,62.25087147113462,47.30277299664521
P13,3,12,18.626623153686523,34.38614047990206,66.70036516060424,47.04069682437554
P13,2,1,,38.35814924438975,68.8254120318345,45.742890714447455
P13,2,2,,33.52055888250677,67.43924615175732,45.66639901373666
P13,2,12,18.626623153686523,43.55069595945845,58.993347109471244,48.27941310169872
P13,3,12,18.626623153686523,35.66501642315096,66.21120827868823,46.44489715402159
P13,2,1,,36.65574998227503,72.55870906891265,48.92200030458518
P13,2,2,,32.24276210316761,67.48931932261668,48.7942140333417
P13,2,12,18.626623153686523,44.206097658752384,68.1465573008636,46.21557956195216
P13,3,12,18.626623153686523,33.0083773918179,68.35166862976126,48.32799817569945
P13,2,1,,38.06967724593297,70.64284547973985,48.96790813104792
P13,2,2,,31.96225485849009,66.32700169075957,48.03207994311818
P13,2,12,18.626623153686523,43.26826208017143,67.810509319036,44.347315569980495
P13,3,12,18.626623153686523,34.01615409153907,66.98284720108322,47.73877570919486
P13,2,1,,37.87264818794529,71.66098719591233,46.08136556452715
P13,2,2,,30.999405344326544,67.1106948059683,45.69347029521607
P13,2,12,18.626623153686523,42.70421859411212,68.02749384849155,41.95544203387684
P13,3,12,18.626623153686523,33.79142921223112,68.01029296652639,45.46446718694541
P13,2,1,,41.01380362771211,73.0968717173116,46.97497681358104
P13,2,2,,32.89818699375925,68.70150643181846,46.572227508831645
P13,2,12,18.626623153686523,47.38934470878318,68.30222764732977,42.71905316542905
P13,3,12,18.626623153686523,36.253287960454486,69.13652693472399,46.26293374845216
P13,2,1,,39.706643708215175,72.90456161619892,49.29517029638925
P13,2,2,,33.17123330627755,68.68994591251409,49.34845491990613
P13,2,12,18.626623153686523,45.06729069345179,69.40756860042208,46.70212647376566
P13,3,12,18.626623153686523,35.147390512528034,69.22622275814338,48.99198169546212
P13,2,1,,36.99888116465331,70.78070825692494,48.370012220052985
P13,2,2,,33.23095268979545,66.37086411407638,47.786597121487766
P13,2,12,18.626623153686523,44.08624060692862,70.03109194352531,43.52282268779906
P13,3,12,18.626623153686523,34.311622636950034,67.375995539947,47.353640426085846
P13,2,1,,43.22074278895021,59.91860839578351,29.184909841170903
P13,2,2,,45.53031173383613,53.12689643817753,30.45007468686992
P13,2,12,18.626623153686523,54.87119843435684,62.164415715910096,49.90995261645279
P13,3,12,18.626623153686523,41.6109360687797,56.957763821772446,29.41838957188823
P13,2,1,,37.17308475786528,72.05332086387176,49.41731100412164
P13,2,2,,33.424974617753264,68.37654873619552,49.97825736966093
P13,2,12,18.626623153686523,45.71617745150511,69.74023306530678,46.20311972952917
P13,3,12,18.626623153686523,33.272452537559744,68.88908182662345,49.0921943586506
P13,2,1,,36.47819607750685,71.66749595503492,45.91634468599648
P13,2,2,,33.63865691321131,69.75662207158564,45.537099699056725
P13,2,12,18.626623153686523,41.083960987797816,65.68282445689638,43.98417720553845
P13,3,12,18.626623153686523,34.12758314993335,68.97610050065126,45.80766018042032
P13,2,1,,37.98958135743552,69.84326559697945,45.64958154366961
P13,2,2,,34.52877014488596,69.06544519865626,45.70920610455757
P13,2,12,18.626623153686523,40.57557663813151,65.06876525550973,44.72811505353713
P13,3,12,18.626623153686523,35.867511065411975,67.78221329692222,45.73807146384946
P13,2,1,,38.78186973986994,70.87005046610932,45.75266587760175
P13,2,2,,32.41262279593316,68.51406653573765,45.08129883415425
P13,2,12,18.626623153686523,43.77343160900818,66.87557044163835,44.67438305545248
P13,3,12,18.626623153686523,35.07423740330508,68.11310877737964,45.677297966677095
P13,2,1,,37.57141182144571,72.55130323327518,44.77781497631777
P13,2,2,,30.43760193190112,70.13894536640757,44.10481691011556
P13,2,12,18.626623153686523,41.97036821651362,67.3422971756,45.46724730623959
P13,3,12,18.626623153686523,32.908522555589265,69.5564461640712,45.0096631581017
P13,2,1,,37.1895781747452,70.96132761119559,44.15576269956782
P13,2,2,,31.049897349298305,67.87590527678948,43.64085782449047
P13,2,12,18.626623153686523,38.68453392461185,68.20945799534094,44.827980306679045
P13,3,12,18.626623153686523,33.80526157043412,68.19789760523342,44.279071001037856
P13,2,1,,39.77376154774351,73.05963412353371,46.256319066416914
P13,2,2,,33.936170009892784,69.78905569607905,46.47176051700243
P13,2,12,18.626623153686523,43.979822384883256,68.9442894787201,47.61235062529361
P13,3,12,18.626623153686523,35.66340361810321,69.79507850424596,46.9119154101384
P13,2,1,,35.004145368019564,70.64659741751633,46.26209680204413
P13,2,2,,30.254993707782283,67.85791341999051,46.62893298211075
P13,2,12,18.626623153686523,40.64505528568124,66.04142747771543,47.26766846172461
P13,3,12,18.626623153686523,31.227893106932267,67.80725140385312,46.91839597163111
P13,2,1,,36.17855887710552,70.88093819522624,45.00743629605512
P13,2,2,,30.53120944644044,67.30687807829493,45.01056565717816
P13,2,12,18.626623153686523,43.248577727783015,68.03239330450971,45.91315387985292
P13,3,12,18.626623153686523,32.267671364790814,67.8532572964364,45.59380627287611
P13,2,1,,35.40035064738805,69.90043066787497,47.47539072256394
P13,2,2,,30.548421037227374,67.3150192670895,47.83605448800566
P13,2,12,18.626623153686523,46.830144179489245,67.41719709536373,48.35580791851987
P13,3,12,18.626623153686523,31.200258435827315,67.35240431433081,48.18882224453471
P13,2,1,,39.86175896611476,61.53814410263966,28.74798286747595
P13,2,2,,44.92793347974203,53.4154722859652,31.034345711945928
P13,2,12,18.626623153686523,50.95543023641952,63.61471886479979,50.65621157585475
P13,3,12,18.626623153686523,38.80373249998983,58.46914525613973,29.687457852881572
P13,2,1,,36.508072871336736,69.85825199720956,46.82141509041509
P13,2,2,,31.03242520400089,67.00411440584884,46.06404714729365
P13,2,12,18.626623153686523,44.59880709562769,66.46005375671318,46.249552841883336
P13,3,12,18.626623153686523,31.86802964190405,67.21808347845027,46.73798380837987
P13,2,1,,36.69512383823999,69.47874790099308,47.765468895164446
P13,2,2,,31.454988215871907,66.44759564193896,47.51661691999599
P13,2,12,18.626623153686523,46.55132891166917,65.94388229594013,47.56689113138362
P13,3,12,18.626623153686523,32.340638144106464,66.46454710443967,48.12168768793953
P13,2,1,,37.81218211246152,69.6069884384862,47.79845238920405
P13,2,2,,31.04793077584721,66.34390962678097,47.23780637457103
P13,2,12,18.626623153686523,46.86977715266274,66.71325110789843,47.20188690612982
P13,3,12,18.626623153686523,33.18931144641275,66.46848424058967,47.7913526201639
P13,2,1,,41.85779799924924,68.84553207459182,50.58894486235352
P13,2,2,,36.90065568351345,65.76302539524677,49.56856707979632
P13,2,12,18.626623153686523,47.20151718313779,66.5141418231492,46.94519556329491
P13,3,12,18.626623153686523,37.81916198713973,65.97522766095697,49.67459414880922
P13,2,1,,39.42122019965358,68.08121876028098,48.83189288279373
P13,2,2,,32.28991443920866,65.12245416293979,47.870225190506574
P13,2,12,18.626623153686523,45.499956639267886,65.01668689583107,48.24237413016425
P13,3,12,18.626623153686523,35.8519352233407,65.15383673840418,48.89781079338544
P13,2,1,,41.64706078326918,68.25239528560999,50.04718867398225
P13,2,2,,34.68908952631037,67.33203875184581,49.47177979013976
P13,2,12,18.626623153686523,46.55538652589689,63.231833541343406,48.83533589450489
P13,3,12,18.626623153686523,37.4326209562259,66.12150253072619,50.12977686297373
P13,2,1,,37.246352214067926,70.33702631790517,47.35843939008497
P13,2,2,,34.14175153817901,67.75732133721928,46.22910526144384
P13,2,12,18.626623153686523,45.0867176790554,64.07470170625774,47.83416479739795
P13,3,12,18.626623153686523,35.658636335245745,67.27171230080002,47.39223138481237
P13,2,1,,40.48144868479211,69.00279668679124,48.0341519940653
P13,2,2,,35.33260929544981,67.6568293123822,47.32461781121062
P13,2,12,18.626623153686523,43.21536038100993,63.40639507312907,47.83864193393335
P13,3,12,18.626623153686523,37.5014530862516,66.52139763789211,48.13084053999642
P13,2,1,,41.319026848530825,70.12870558588446,49.26150675846728
P13,2,2,,35.01726230895788,67.39474023396868,47.97482778274984
P13,2,12,18.626623153686523,45.21072270368288,65.1471215244882,48.39641593743907
P13,3,12,18.626623153686523,38.344921469950336,67.09973232989219,49.22644735472317
P13,2,1,,38.02395796664767,70.09146866730315,49.49759710784963
P13,2,2,,31.903233820169724,65.40963232934017,47.33552947349568
P13,2,12,18.626623153686523,40.881280938986805,66.68813445478168,47.58318546288508
P13,3,12,18.626623153686523,34.988823691818844,66.06581908406945,48.74057756112573
P13,2,1,,42.26568534083064,61.31299158125216,29.36633754382041
P13,2,2,,47.5922508609033,56.55638852131383,32.26796657529156
P13,2,12,18.626623153686523,60.01685894940405,70.67293508615347,45.44427622808731
P13,3,12,18.626623153686523,43.26128428985452,60.464183559258046,31.057281019477227
P13,2,1,,38.96531185907723,69.50665745040939,48.707484820574
P13,2,2,,33.91599317812563,64.99214495151381,47.6783302485681
P13,2,12,18.626623153686523,43.61928301120248,66.3568628475943,47.6796752381957
P13,3,12,18.626623153686523,36.21285552242288,65.73266797789994,48.58099030040846
P13,2,1,,39.33522536855448,69.74176293084277,47.79086971704948
P13,2,2,,31.809186893953097,66.57752524875495,46.686859672534325
P13,2,12,18.626623153686523,44.56140459291306,64.56396389616691,48.16334000445509
P13,3,12,18.626623153686523,35.48134218863604,66.4510193461732,47.90985966755959
P13,2,1,,37.33362345097755,67.6763427502468,49.80110288636008
P13,2,2,,30.939936719818743,64.64677596997406,48.28374992553288
P13,2,12,18.626623153686523,43.1012929464008,64.50885478711201,47.58429760167742
P13,3,12,18.626623153686523,34.024959684383425,64.78316926259816,49.06974374806013
P13,2,1,,36.966887683966014,71.66493574556615,47.91180420835955
P13,2,2,,34.85232494528999,67.48041242379126,47.55089195031182
P13,2,12,18.626623153686523,44.432479300823424,68.15863024888915,47.89648542056351
P13,3,12,18.626623153686523,35.34947532121006,67.89448040595057,48.250606886889
P13,2,1,,40.4406486593093,70.02059076329435,48.549437049320105
P13,2,2,,33.318307829569484,64.85341143283802,47.1140748276502
P13,2,12,18.626623153686523,44.66949358098626,66.74842875076605,48.22258351845916
P13,3,12,18.626623153686523,36.73558711679524,65.92869975103581,48.486091072176514
P13,2,1,,36.84848906786401,70.72655832876707,46.76780621896604
P13,2,2,,34.02954298499682,66.81211514611599,46.21738188890598
P13,2,12,18.626623153686523,43.81717570722012,66.63580946212764,47.55496081515989
P13,3,12,18.626623153686523,35.143001248493825,66.95982050651021,47.03273590235257
P13,2,1,,37.39077753407106,69.61816814484591,48.56893937200385
P13,2,2,,32.13275116237169,64.20520690456046,48.097153423907095
P13,2,12,18.626623153686523,41.38499049345104,65.83984250476104,49.402956572320406
P13,3,12,18.626623153686523,34.33768408943045,65.23932118579818,49.04871449578776
P13,2,1,,41.8829402268999,70.16411620082833,48.31375437110221
P13,2,2,,36.19595202741718,65.77930003810454,47.85318324785005
P13,2,12,18.626623153686523,45.50137897495806,65.25444014088797,50.424412589643886
