part,trial,arm,measure,omc,mmc60,mmc30,mmc30raw
P07,trial_12_L_unaffected,unaffected,time_to_first_peak_velocity,0.26666666666666666,0.26666666666666666,0.3,0.3
P07,trial_12_L_unaffected,unaffected,number_of_movement_units,1.0,1.0,2.0,2.0
P07,trial_12_L_unaffected,unaffected,total_movement_time,5.616666666666666,5.6,5.3,5.3
P07,trial_12_L_unaffected,unaffected,interjoint_coordination,0.9774836738963019,0.9743544682353146,0.9877253202511006,0.9870872681985895
P07,trial_12_L_unaffected,unaffected,max_trunk_displacement,30.394791353768188,37.61674215373917,33.66670628656149,33.66670628656149
P07,trial_12_L_unaffected,unaffected,max_shoulder_flexion,58.70900154323154,57.31854807064825,57.72293442154868,57.685430330299155
P07,trial_12_L_unaffected,unaffected,max_shoulder_flexion_drink,58.70900154323154,57.31854807064825,57.72293442154868,57.685430330299155
P07,trial_12_L_unaffected,unaffected,max_elbow_angle,151.92019143496438,151.89082150236482,152.8302392933893,152.9560919741922
P07,trial_12_L_unaffected,unaffected,max_shoulder_abduction,27.74407457858003,24.177877477101788,24.15704495843653,24.115154418272525
P07,trial_13_L_unaffected,unaffected,peak_velocity,464.5077819824219,487.5364990234375,447.6083984375,447.6083984375
P07,trial_13_L_unaffected,unaffected,peak_elbow_angular_velocity,116.04004788120818,114.74637282992049,105.62842485156487,103.54952184729306
P07,trial_13_L_unaffected,unaffected,time_to_peak_velocity,1.75,1.65,1.7,1.7
P07,trial_13_L_unaffected,unaffected,time_to_first_peak_velocity,1.7333333333333334,1.6666666666666667,1.7333333333333334,1.7333333333333334
P07,trial_13_L_unaffected,unaffected,number_of_movement_units,1.0,0.0,0.0,0.0
P07,trial_13_L_unaffected,unaffected,total_movement_time,5.266666666666667,5.233333333333333,5.233333333333333,5.233333333333333
P07,trial_13_L_unaffected,unaffected,interjoint_coordination,0.9916479689347742,0.9884411841717599,0.9841005748352887,0.9834433662176425
P07,trial_13_L_unaffected,unaffected,max_trunk_displacement,38.77754548495244,44.49185349649148,44.21163628346995,44.21163628346995
P07,trial_13_L_unaffected,unaffected,max_shoulder_flexion,64.07023332211172,59.66370710665652,59.55133097177735,59.45943781587536
P07,trial_13_L_unaffected,unaffected,max_shoulder_flexion_drink,64.07023332211172,59.66370710665652,59.55133097177735,59.45943781587536
P07,trial_13_L_unaffected,unaffected,max_elbow_angle,149.17832687186095,151.43556826299806,152.1440191627593,152.23310884825017
P07,trial_13_L_unaffected,unaffected,max_shoulder_abduction,43.86481968016457,22.138896992737255,21.69327371370172,21.64683109600785
P07,trial_14_L_unaffected,unaffected,peak_velocity,542.515869140625,549.2257080078125,508.524658203125,508.524658203125
P07,trial_14_L_unaffected,unaffected,peak_elbow_angular_velocity,119.09573210489256,130.83005353099566,117.86566051947133,115.33005404342909
P07,trial_14_L_unaffected,unaffected,time_to_peak_velocity,1.4,1.35,1.3666666666666667,1.3666666666666667
P07,trial_14_L_unaffected,unaffected,time_to_first_peak_velocity,1.4,1.3666666666666667,1.4,1.4
P07,trial_14_L_unaffected,unaffected,number_of_movement_units,1.0,1.0,1.0,1.0
P07,trial_14_L_unaffected,unaffected,total_movement_time,6.516666666666667,6.483333333333333,6.466666666666667,6.466666666666667
P07,trial_14_L_unaffected,unaffected,interjoint_coordination,0.9823663384366131,0.9855075118855467,0.9852190491631218,0.9854505973617245
P07,trial_14_L_unaffected,unaffected,max_trunk_displacement,51.119366369168006,53.77498251191794,53.94722003833072,53.94722003833072
P07,trial_14_L_unaffected,unaffected,max_shoulder_flexion,60.346625340535276,56.46981462713185,56.83640102310321,56.81687333698771
P07,trial_14_L_unaffected,unaffected,max_shoulder_flexion_drink,60.346625340535276,56.46981462713185,56.83640102310321,56.81687333698771
P07,trial_14_L_unaffected,unaffected,max_elbow_angle,150.3649680961878,150.97327127716545,149.74447033236115,149.78156527461198
P07,trial_14_L_unaffected,unaffected,max_shoulder_abduction,34.81984267528662,23.65765691799832,23.52901046761613,23.485088895323177
P07,trial_15_L_unaffected,unaffected,peak_velocity,554.8921508789062,493.2276306152344,475.2781982421875,475.2781982421875
P07,trial_15_L_unaffected,unaffected,peak_elbow_angular_velocity,125.30308115570847,127.0419848784411,115.94021050019045,113.90819054094948
P07,trial_15_L_unaffected,unaffected,time_to_peak_velocity,0.6333333333333333,0.55,0.6,0.6
P07,trial_15_L_unaffected,unaffected,time_to_first_peak_velocity,0.6166666666666667,0.5833333333333334,0.6,0.6
P07,trial_15_L_unaffected,unaffected,number_of_movement_units,1.0,1.0,1.0,1.0
P07,trial_15_L_unaffected,unaffected,total_movement_time,5.55,5.55,5.533333333333333,5.533333333333333
P07,trial_15_L_unaffected,unaffected,interjoint_coordination,0.9786419172229851,0.9844323021770672,0.9823935047571668,0.9822910980871224
P07,trial_15_L_unaffected,unaffected,max_trunk_displacement,36.46797875577458,45.747340508781086,46.17510689029405,46.17510689029405
P07,trial_15_L_unaffected,unaffected,max_shoulder_flexion,59.40923531165541,57.47422585368792,57.665634318974824,57.6403032951166
P07,trial_15_L_unaffected,unaffected,max_shoulder_flexion_drink,59.40923531165541,57.47422585368792,57.665634318974824,57.6403032951166
P07,trial_15_L_unaffected,unaffected,max_elbow_angle,150.68339599275657,149.7231108083717,150.56127242203002,150.70361783422052
P07,trial_15_L_unaffected,unaffected,max_shoulder_abduction,24.521478347094448,22.193605153016566,22.339037179794296,22.280941991674005
P07,trial_16_L_unaffected,unaffected,peak_velocity,430.5270690917969,380.47613525390625,221.81900024414062,221.81900024414062
P07,trial_16_L_unaffected,unaffected,peak_elbow_angular_velocity,95.09618846077586,106.94325877423267,81.69879691575474,83.06205541986401
P07,trial_16_L_unaffected,unaffected,time_to_peak_velocity,0.11666666666666667,0.11666666666666667,,
P07,trial_16_L_unaffected,unaffected,time_to_first_peak_velocity,0.15,0.15,,
P07,trial_16_L_unaffected,unaffected,number_of_movement_units,1.0,1.0,,
P07,trial_16_L_unaffected,unaffected,total_movement_time,5.533333333333333,5.533333333333333,,
P07,trial_16_L_unaffected,unaffected,interjoint_coordination,0.9947592338173463,0.9924999009138907,,
P07,trial_16_L_unaffected,unaffected,max_trunk_displacement,23.75235608525487,31.528043176733252,28.22149538206438,28.22149538206438
P07,trial_16_L_unaffected,unaffected,max_shoulder_flexion,61.09164704686357,58.64227582600849,58.77543911599018,58.7537959648195
P07,trial_16_L_unaffected,unaffected,max_shoulder_flexion_drink,61.09164704686357,58.64227582600849,58.77543911599018,58.7537959648195
