part,trial,cond,measure,mmc,automq
P14,trial_78_L_affected,miscal4,time_to_peak_velocity,1.05,0.98
P14,trial_78_L_affected,miscal4,max_elbow_angle,125.5204552620414,117.49304962893311
P14,trial_78_L_affected,miscal4,peak_velocity,421.0764389038086,391.39209968431646
P14,trial_78_L_affected,miscal4,interjoint_coordination,0.9635597843186046,0.9779287488465447
P14,trial_78_L_affected,miscal4,max_shoulder_abduction,43.286960582316766,45.3637066444368
P14,trial_78_L_affected,miscal4,number_of_movement_units,2.75,3.0
P14,trial_78_L_affected,miscal4,max_shoulder_flexion,35.49500095875676,46.80458386326624
P14,trial_79_L_affected,full,max_shoulder_flexion,33.633914528615044,45.91091687288907
P14,trial_79_L_affected,full,max_shoulder_abduction,40.01925118052019,41.96134623518346
P14,trial_79_L_affected,full,max_elbow_angle,122.88007372747643,114.43102124171922
P14,trial_79_L_affected,full,peak_elbow_angular_velocity,100.07522177270772,66.95150091924233
P14,trial_79_L_affected,full,interjoint_coordination,0.8273611029062177,0.9823239918209211
P14,trial_79_L_affected,full,max_trunk_displacement,24.656860799571625,16.179214477539062
P14,trial_79_L_affected,full,peak_velocity,541.3881225585938,498.43845777174045
P14,trial_79_L_affected,full,total_movement_time,7.166666666666667,7.16
P14,trial_79_L_affected,full,time_to_peak_velocity,1.3,1.18
P14,trial_79_L_affected,full,time_to_first_peak_velocity,1.3,1.18
P14,trial_79_L_affected,full,number_of_movement_units,3.0,1.0
P14,trial_79_L_affected,drop1,max_trunk_displacement,25.368815981389858,16.179214477539062
P14,trial_79_L_affected,drop1,peak_elbow_angular_velocity,106.28721472595262,66.95150091924233
P14,trial_79_L_affected,drop1,total_movement_time,7.166666666666667,7.16
P14,trial_79_L_affected,drop1,time_to_first_peak_velocity,1.3,1.18
P14,trial_79_L_affected,drop1,time_to_peak_velocity,1.3041666666666667,1.18
P14,trial_79_L_affected,drop1,max_elbow_angle,122.010220520156,114.43102124171922
P14,trial_79_L_affected,drop1,peak_velocity,573.6212310791016,498.43845777174045
P14,trial_79_L_affected,drop1,interjoint_coordination,0.4529987246736398,0.9823239918209211
P14,trial_79_L_affected,drop1,max_shoulder_abduction,40.96998290704958,41.96134623518346
P14,trial_79_L_affected,drop1,number_of_movement_units,3.25,1.0
P14,trial_79_L_affected,drop1,max_shoulder_flexion,37.831730220411984,45.91091687288907
P14,trial_79_L_affected,min2,max_trunk_displacement,28.956694869419508,16.179214477539062
P14,trial_79_L_affected,min2,peak_elbow_angular_velocity,122.92127361023658,66.95150091924233
P14,trial_79_L_affected,min2,total_movement_time,7.166666666666667,7.16
P14,trial_79_L_affected,min2,time_to_first_peak_velocity,1.2777777777777777,1.18
P14,trial_79_L_affected,min2,time_to_peak_velocity,1.2833333333333332,1.18
P14,trial_79_L_affected,min2,max_elbow_angle,120.2426184961854,114.43102124171922
P14,trial_79_L_affected,min2,peak_velocity,753.256846110026,498.43845777174045
P14,trial_79_L_affected,min2,interjoint_coordination,0.09052077023276651,0.9823239918209211
P14,trial_79_L_affected,min2,max_shoulder_abduction,43.21191472264883,41.96134623518346
P14,trial_79_L_affected,min2,number_of_movement_units,3.8333333333333335,1.0
P14,trial_79_L_affected,min2,max_shoulder_flexion,41.297013559535344,45.91091687288907
P14,trial_79_L_affected,miscal2,max_trunk_displacement,24.691866966045072,16.179214477539062
P14,trial_79_L_affected,miscal2,peak_elbow_angular_velocity,100.54898649378308,66.95150091924233
P14,trial_79_L_affected,miscal2,total_movement_time,7.166666666666667,7.16
P14,trial_79_L_affected,miscal2,time_to_first_peak_velocity,1.2979166666666666,1.18
P14,trial_79_L_affected,miscal2,time_to_peak_velocity,1.2979166666666666,1.18
P14,trial_79_L_affected,miscal2,max_elbow_angle,122.85058352709201,114.43102124171922
P14,trial_79_L_affected,miscal2,peak_velocity,544.2812728881836,498.43845777174045
P14,trial_79_L_affected,miscal2,interjoint_coordination,0.8296662439324829,0.9823239918209211
P14,trial_79_L_affected,miscal2,max_shoulder_abduction,39.87688345044562,41.96134623518346
P14,trial_79_L_affected,miscal2,number_of_movement_units,3.0,1.0
P14,trial_79_L_affected,miscal2,max_shoulder_flexion,33.853423958561436,45.91091687288907
P14,trial_79_L_affected,miscal4,max_trunk_displacement,24.739736631389526,16.179214477539062
P14,trial_79_L_affected,miscal4,peak_elbow_angular_velocity,101.13582331489191,66.95150091924233
P14,trial_79_L_affected,miscal4,total_movement_time,7.166666666666667,7.16
P14,trial_79_L_affected,miscal4,time_to_first_peak_velocity,1.2979166666666666,1.18
P14,trial_79_L_affected,miscal4,time_to_peak_velocity,1.2979166666666666,1.18
P14,trial_79_L_affected,miscal4,max_elbow_angle,122.82745149816577,114.43102124171922
P14,trial_79_L_affected,miscal4,peak_velocity,547.3965606689453,498.43845777174045
P14,trial_79_L_affected,miscal4,interjoint_coordination,0.8324821503116522,0.9823239918209211
P14,trial_79_L_affected,miscal4,max_shoulder_abduction,39.68117477006908,41.96134623518346
P14,trial_79_L_affected,miscal4,number_of_movement_units,3.0,1.0
P14,trial_79_L_affected,miscal4,max_shoulder_flexion,34.119051054555634,45.91091687288907
P14,trial_7_R_unaffected,full,max_shoulder_flexion,31.10242724019797,47.47563713690259
P14,trial_7_R_unaffected,full,max_shoulder_abduction,29.080404281162615,34.865507782000606
P14,trial_7_R_unaffected,full,max_elbow_angle,132.55833915764617,128.5162301084956
P14,trial_7_R_unaffected,full,peak_elbow_angular_velocity,175.60489093933285,119.98745273853189
P14,trial_7_R_unaffected,full,interjoint_coordination,0.9523125487981238,0.9764381240137959
P14,trial_7_R_unaffected,full,max_trunk_displacement,40.223354772822375,31.587310791015625
P14,trial_7_R_unaffected,full,peak_velocity,790.0697021484375,628.0882655777655
P14,trial_7_R_unaffected,full,total_movement_time,6.266666666666667,6.27
P14,trial_7_R_unaffected,full,time_to_peak_velocity,1.3,1.13
P14,trial_7_R_unaffected,full,time_to_first_peak_velocity,1.2833333333333334,1.13
P14,trial_7_R_unaffected,full,number_of_movement_units,1.0,3.0
P14,trial_7_R_unaffected,drop1,max_trunk_displacement,41.07788823957862,31.587310791015625
P14,trial_7_R_unaffected,drop1,peak_elbow_angular_velocity,178.90543458121167,119.98745273853189
P14,trial_7_R_unaffected,drop1,total_movement_time,6.266666666666667,6.27
P14,trial_7_R_unaffected,drop1,time_to_first_peak_velocity,1.2916666666666667,1.13
P14,trial_7_R_unaffected,drop1,time_to_peak_velocity,1.3083333333333333,1.13
P14,trial_7_R_unaffected,drop1,max_elbow_angle,132.9463788838906,128.5162301084956
P14,trial_7_R_unaffected,drop1,peak_velocity,822.1596527099609,628.0882655777655
P14,trial_7_R_unaffected,drop1,interjoint_coordination,0.6229623891571726,0.9764381240137959
P14,trial_7_R_unaffected,drop1,max_shoulder_abduction,29.628858638134556,34.865507782000606
P14,trial_7_R_unaffected,drop1,number_of_movement_units,2.0,3.0
P14,trial_7_R_unaffected,drop1,max_shoulder_flexion,33.34296652537752,47.47563713690259
P14,trial_7_R_unaffected,min2,max_trunk_displacement,42.92662604330466,31.587310791015625
P14,trial_7_R_unaffected,min2,peak_elbow_angular_velocity,186.38694418873294,119.98745273853189
P14,trial_7_R_unaffected,min2,total_movement_time,6.266666666666667,6.27
P14,trial_7_R_unaffected,min2,time_to_first_peak_velocity,1.3055555555555554,1.13
P14,trial_7_R_unaffected,min2,time_to_peak_velocity,1.2666666666666666,1.13
P14,trial_7_R_unaffected,min2,max_elbow_angle,133.65696934644112,128.5162301084956
P14,trial_7_R_unaffected,min2,peak_velocity,966.8320617675781,628.0882655777655
P14,trial_7_R_unaffected,min2,interjoint_coordination,0.24524610968319457,0.9764381240137959
P14,trial_7_R_unaffected,min2,max_shoulder_abduction,31.208817624352125,34.865507782000606
P14,trial_7_R_unaffected,min2,number_of_movement_units,2.3333333333333335,3.0
P14,trial_7_R_unaffected,min2,max_shoulder_flexion,35.64360134687322,47.47563713690259
P14,trial_7_R_unaffected,miscal2,max_trunk_displacement,40.204192516640234,31.587310791015625
P14,trial_7_R_unaffected,miscal2,peak_elbow_angular_velocity,176.11225964818476,119.98745273853189
P14,trial_7_R_unaffected,miscal2,total_movement_time,6.266666666666667,6.27
P14,trial_7_R_unaffected,miscal2,time_to_first_peak_velocity,1.2833333333333334,1.13
P14,trial_7_R_unaffected,miscal2,time_to_peak_velocity,1.3,1.13
P14,trial_7_R_unaffected,miscal2,max_elbow_angle,132.56840400845556,128.5162301084956
P14,trial_7_R_unaffected,miscal2,peak_velocity,791.7243347167969,628.0882655777655
P14,trial_7_R_unaffected,miscal2,interjoint_coordination,0.9527160055747141,0.9764381240137959
P14,trial_7_R_unaffected,miscal2,max_shoulder_abduction,29.126424894415926,34.865507782000606
P14,trial_7_R_unaffected,miscal2,number_of_movement_units,1.375,3.0
P14,trial_7_R_unaffected,miscal2,max_shoulder_flexion,31.272382616582412,47.47563713690259
P14,trial_7_R_unaffected,miscal4,max_trunk_displacement,40.172077317694516,31.587310791015625
P14,trial_7_R_unaffected,miscal4,peak_elbow_angular_velocity,176.72962205803125,119.98745273853189
P14,trial_7_R_unaffected,miscal4,total_movement_time,6.266666666666667,6.27
P14,trial_7_R_unaffected,miscal4,time_to_first_peak_velocity,1.2833333333333334,1.13
P14,trial_7_R_unaffected,miscal4,time_to_peak_velocity,1.3,1.13
P14,trial_7_R_unaffected,miscal4,max_elbow_angle,132.59892600215412,128.5162301084956
P14,trial_7_R_unaffected,miscal4,peak_velocity,793.5519790649414,628.0882655777655
P14,trial_7_R_unaffected,miscal4,interjoint_coordination,0.953045505926263,0.9764381240137959
P14,trial_7_R_unaffected,miscal4,max_shoulder_abduction,29.187398097861724,34.865507782000606
P14,trial_7_R_unaffected,miscal4,number_of_movement_units,1.375,3.0
P14,trial_7_R_unaffected,miscal4,max_shoulder_flexion,31.462275317464286,47.47563713690259
P14,trial_80_L_affected,full,max_shoulder_flexion,34.39019528687023,49.370501386001415
P14,trial_80_L_affected,full,max_shoulder_abduction,36.25692059853441,39.49061132667209
P14,trial_80_L_affected,full,max_elbow_angle,128.24584978363993,118.3086606096716
P14,trial_80_L_affected,full,peak_elbow_angular_velocity,103.00664717948877,102.56281071547875
P14,trial_80_L_affected,full,interjoint_coordination,0.9445575509064551,0.9757202805229919
P14,trial_80_L_affected,full,max_trunk_displacement,81.2389364002052,90.80101013183594
P14,trial_80_L_affected,full,peak_velocity,488.99017333984375,520.2002079591024
P14,trial_80_L_affected,full,total_movement_time,7.4,7.66
P14,trial_80_L_affected,full,time_to_peak_velocity,1.3333333333333333,1.3
P14,trial_80_L_affected,full,time_to_first_peak_velocity,1.3833333333333333,1.3
P14,trial_80_L_affected,full,number_of_movement_units,2.0,2.0
P14,trial_80_L_affected,drop1,max_trunk_displacement,83.26562096837822,90.80101013183594
P14,trial_80_L_affected,drop1,peak_elbow_angular_velocity,108.48762634178271,102.56281071547875
P14,trial_80_L_affected,drop1,total_movement_time,7.4,7.66
P14,trial_80_L_affected,drop1,time_to_first_peak_velocity,1.3958333333333333,1.3
P14,trial_80_L_affected,drop1,time_to_peak_velocity,1.3958333333333333,1.3
P14,trial_80_L_affected,drop1,max_elbow_angle,127.72807716374172,118.3086606096716
P14,trial_80_L_affected,drop1,peak_velocity,541.9823913574219,520.2002079591024
P14,trial_80_L_affected,drop1,interjoint_coordination,0.5181131930347986,0.9757202805229919
P14,trial_80_L_affected,drop1,max_shoulder_abduction,36.84584963394708,39.49061132667209
P14,trial_80_L_affected,drop1,number_of_movement_units,2.5,2.0
P14,trial_80_L_affected,drop1,max_shoulder_flexion,36.47578903400557,49.370501386001415
P14,trial_80_L_affected,min2,max_trunk_displacement,87.08002216759462,90.80101013183594
P14,trial_80_L_affected,min2,peak_elbow_angular_velocity,127.67978878457251,102.56281071547875
P14,trial_80_L_affected,min2,total_movement_time,7.3999999999999995,7.66
P14,trial_80_L_affected,min2,time_to_first_peak_velocity,1.3694444444444445,1.3
P14,trial_80_L_affected,min2,time_to_peak_velocity,1.3388888888888888,1.3
P14,trial_80_L_affected,min2,max_elbow_angle,126.87172439588231,118.3086606096716
P14,trial_80_L_affected,min2,peak_velocity,718.527587890625,520.2002079591024
P14,trial_80_L_affected,min2,interjoint_coordination,0.24823268985203661,0.9757202805229919
P14,trial_80_L_affected,min2,max_shoulder_abduction,38.60541916968034,39.49061132667209
P14,trial_80_L_affected,min2,number_of_movement_units,4.833333333333333,2.0
P14,trial_80_L_affected,min2,max_shoulder_flexion,38.61421160252934,49.370501386001415
P14,trial_80_L_affected,miscal2,max_trunk_displacement,81.70157054162007,90.80101013183594
P14,trial_80_L_affected,miscal2,peak_elbow_angular_velocity,103.36382247652344,102.56281071547875
P14,trial_80_L_affected,miscal2,total_movement_time,7.4,7.66
P14,trial_80_L_affected,miscal2,time_to_first_peak_velocity,1.3791666666666667,1.3
P14,trial_80_L_affected,miscal2,time_to_peak_velocity,1.325,1.3
P14,trial_80_L_affected,miscal2,max_elbow_angle,128.19822932358073,118.3086606096716
P14,trial_80_L_affected,miscal2,peak_velocity,491.7416534423828,520.2002079591024
P14,trial_80_L_affected,miscal2,interjoint_coordination,0.9458704929956132,0.9757202805229919
P14,trial_80_L_affected,miscal2,max_shoulder_abduction,36.13428093696278,39.49061132667209
P14,trial_80_L_affected,miscal2,number_of_movement_units,2.0,2.0
P14,trial_80_L_affected,miscal2,max_shoulder_flexion,34.61920414646427,49.370501386001415
P14,trial_80_L_affected,miscal4,max_trunk_displacement,82.30809686695031,90.80101013183594
P14,trial_80_L_affected,miscal4,peak_elbow_angular_velocity,103.85254536557866,102.56281071547875
P14,trial_80_L_affected,miscal4,total_movement_time,7.4,7.66
P14,trial_80_L_affected,miscal4,time_to_first_peak_velocity,1.3770833333333332,1.3
P14,trial_80_L_affected,miscal4,time_to_peak_velocity,1.3229166666666665,1.3
P14,trial_80_L_affected,miscal4,max_elbow_angle,128.15192877247114,118.3086606096716
P14,trial_80_L_affected,miscal4,peak_velocity,495.3870964050293,520.2002079591024
P14,trial_80_L_affected,miscal4,interjoint_coordination,0.9470322917538934,0.9757202805229919
P14,trial_80_L_affected,miscal4,max_shoulder_abduction,35.9838790310739,39.49061132667209
P14,trial_80_L_affected,miscal4,number_of_movement_units,2.0,2.0
P14,trial_80_L_affected,miscal4,max_shoulder_flexion,34.8756838210485,49.370501386001415
P14,trial_81_L_affected,full,max_shoulder_flexion,34.5592522827653,47.37232278750714
P14,trial_81_L_affected,full,max_shoulder_abduction,39.55259687822064,42.14420666381767
P14,trial_81_L_affected,full,max_elbow_angle,130.21712675324974,121.06479912214598
P14,trial_81_L_affected,full,peak_elbow_angular_velocity,110.44913535688337,99.79191354849206
P14,trial_81_L_affected,full,interjoint_coordination,0.9707758518771515,0.9664990461758776
P14,trial_81_L_affected,full,max_trunk_displacement,18.705850719004683,8.380538940429688
P14,trial_81_L_affected,full,peak_velocity,559.34423828125,585.9672109628488
P14,trial_81_L_affected,full,total_movement_time,6.933333333333334,6.93
P14,trial_81_L_affected,full,time_to_peak_velocity,1.0333333333333334,0.97
P14,trial_81_L_affected,full,time_to_first_peak_velocity,1.0666666666666667,0.97
P14,trial_81_L_affected,full,number_of_movement_units,2.0,1.0
P14,trial_81_L_affected,drop1,max_trunk_displacement,20.611759740591335,8.380538940429688
P14,trial_81_L_affected,drop1,peak_elbow_angular_velocity,117.76240894872916,99.79191354849206
P14,trial_81_L_affected,drop1,total_movement_time,6.933333333333334,6.93
P14,trial_81_L_affected,drop1,time_to_first_peak_velocity,1.0666666666666667,0.97
P14,trial_81_L_affected,drop1,time_to_peak_velocity,1.0458333333333334,0.97
P14,trial_81_L_affected,drop1,max_elbow_angle,130.0237104619254,121.06479912214598
P14,trial_81_L_affected,drop1,peak_velocity,582.1134338378906,585.9672109628488
P14,trial_81_L_affected,drop1,interjoint_coordination,0.5516110208197684,0.9664990461758776
P14,trial_81_L_affected,drop1,max_shoulder_abduction,39.97022617302306,42.14420666381767
P14,trial_81_L_affected,drop1,number_of_movement_units,2.5,1.0
P14,trial_81_L_affected,drop1,max_shoulder_flexion,36.89571137883192,47.37232278750714
P14,trial_81_L_affected,min2,max_trunk_displacement,23.799285752925964,8.380538940429688
P14,trial_81_L_affected,min2,peak_elbow_angular_velocity,128.96262275759966,99.79191354849206
P14,trial_81_L_affected,min2,total_movement_time,6.9333333333333345,6.93
P14,trial_81_L_affected,min2,time_to_first_peak_velocity,1.0333333333333334,0.97
P14,trial_81_L_affected,min2,time_to_peak_velocity,1.0222222222222221,0.97
P14,trial_81_L_affected,min2,max_elbow_angle,130.12246146820928,121.06479912214598
P14,trial_81_L_affected,min2,peak_velocity,687.9326171875,585.9672109628488
P14,trial_81_L_affected,min2,interjoint_coordination,0.24820864852414917,0.9664990461758776
P14,trial_81_L_affected,min2,max_shoulder_abduction,41.67860303004474,42.14420666381767
P14,trial_81_L_affected,min2,number_of_movement_units,2.8333333333333335,1.0
P14,trial_81_L_affected,min2,max_shoulder_flexion,38.89545580428972,47.37232278750714
P14,trial_81_L_affected,miscal2,max_trunk_displacement,18.793502515120117,8.380538940429688
P14,trial_81_L_affected,miscal2,peak_elbow_angular_velocity,110.33091433547087,99.79191354849206
P14,trial_81_L_affected,miscal2,total_movement_time,6.933333333333334,6.93
P14,trial_81_L_affected,miscal2,time_to_first_peak_velocity,1.0666666666666667,0.97
P14,trial_81_L_affected,miscal2,time_to_peak_velocity,1.0333333333333334,0.97
P14,trial_81_L_affected,miscal2,max_elbow_angle,130.13720753037245,121.06479912214598
P14,trial_81_L_affected,miscal2,peak_velocity,562.6852340698242,585.9672109628488
P14,trial_81_L_affected,miscal2,interjoint_coordination,0.9712210750319067,0.9664990461758776
P14,trial_81_L_affected,miscal2,max_shoulder_abduction,39.429404574098356,42.14420666381767
P14,trial_81_L_affected,miscal2,number_of_movement_units,1.75,1.0
P14,trial_81_L_affected,miscal2,max_shoulder_flexion,34.78988322298866,47.37232278750714
P14,trial_81_L_affected,miscal4,max_trunk_displacement,18.90149277450299,8.380538940429688
P14,trial_81_L_affected,miscal4,peak_elbow_angular_velocity,110.10907169725346,99.79191354849206
P14,trial_81_L_affected,miscal4,total_movement_time,6.933333333333334,6.93
P14,trial_81_L_affected,miscal4,time_to_first_peak_velocity,1.0645833333333332,0.97
P14,trial_81_L_affected,miscal4,time_to_peak_velocity,1.03125,0.97
P14,trial_81_L_affected,miscal4,max_elbow_angle,130.05210528171224,121.06479912214598
P14,trial_81_L_affected,miscal4,peak_velocity,566.3271179199219,585.9672109628488
P14,trial_81_L_affected,miscal4,interjoint_coordination,0.9715593409745433,0.9664990461758776
P14,trial_81_L_affected,miscal4,max_shoulder_abduction,39.27060115533137,42.14420666381767
P14,trial_81_L_affected,miscal4,number_of_movement_units,1.75,1.0
P14,trial_81_L_affected,miscal4,max_shoulder_flexion,35.043034991132274,47.37232278750714
P14,trial_82_L_affected,full,max_shoulder_flexion,37.20982378140522,47.92367019214761
P14,trial_82_L_affected,full,max_shoulder_abduction,40.02938574341516,42.97297868515661
P14,trial_82_L_affected,full,max_elbow_angle,127.74569607967076,118.24239731315386
P14,trial_82_L_affected,full,peak_elbow_angular_velocity,88.48297280082647,72.09497943438947
P14,trial_82_L_affected,full,interjoint_coordination,0.8427362769564606,0.9800859527148404
P14,trial_82_L_affected,full,max_trunk_displacement,44.70671228364085,37.86248779296875
P14,trial_82_L_affected,full,peak_velocity,517.621826171875,556.21061395699
P14,trial_82_L_affected,full,total_movement_time,7.366666666666666,7.37
P14,trial_82_L_affected,full,time_to_peak_velocity,1.55,1.42
P14,trial_82_L_affected,full,time_to_first_peak_velocity,1.55,1.42
P14,trial_82_L_affected,full,number_of_movement_units,2.0,3.0
P14,trial_82_L_affected,drop1,max_trunk_displacement,46.679470698834145,37.86248779296875
P14,trial_82_L_affected,drop1,peak_elbow_angular_velocity,94.650984593526,72.09497943438947
P14,trial_82_L_affected,drop1,total_movement_time,7.366666666666666,7.37
P14,trial_82_L_affected,drop1,time_to_first_peak_velocity,1.5541666666666667,1.42
P14,trial_82_L_affected,drop1,time_to_peak_velocity,1.5374999999999999,1.42
P14,trial_82_L_affected,drop1,max_elbow_angle,127.48429507415523,118.24239731315386
P14,trial_82_L_affected,drop1,peak_velocity,564.3705825805664,556.21061395699
P14,trial_82_L_affected,drop1,interjoint_coordination,0.45475291797061435,0.9800859527148404
P14,trial_82_L_affected,drop1,max_shoulder_abduction,40.95074045132294,42.97297868515661
P14,trial_82_L_affected,drop1,number_of_movement_units,3.0,3.0
P14,trial_82_L_affected,drop1,max_shoulder_flexion,39.19852167026896,47.92367019214761
P14,trial_82_L_affected,min2,max_trunk_displacement,49.74846714290209,37.86248779296875
P14,trial_82_L_affected,min2,peak_elbow_angular_velocity,107.79975027250032,72.09497943438947
P14,trial_82_L_affected,min2,total_movement_time,7.366666666666666,7.37
P14,trial_82_L_affected,min2,time_to_first_peak_velocity,1.511111111111111,1.42
P14,trial_82_L_affected,min2,time_to_peak_velocity,1.5,1.42
P14,trial_82_L_affected,min2,max_elbow_angle,127.3329872530764,118.24239731315386
P14,trial_82_L_affected,min2,peak_velocity,718.6631876627604,556.21061395699
P14,trial_82_L_affected,min2,interjoint_coordination,0.1402195970232319,0.9800859527148404
P14,trial_82_L_affected,min2,max_shoulder_abduction,43.33481638656921,42.97297868515661
P14,trial_82_L_affected,min2,number_of_movement_units,3.6666666666666665,3.0
P14,trial_82_L_affected,min2,max_shoulder_flexion,40.94723435591039,47.92367019214761
P14,trial_82_L_affected,miscal2,max_trunk_displacement,44.81545221469517,37.86248779296875
P14,trial_82_L_affected,miscal2,peak_elbow_angular_velocity,88.90411377565195,72.09497943438947
P14,trial_82_L_affected,miscal2,total_movement_time,7.366666666666666,7.37
P14,trial_82_L_affected,miscal2,time_to_first_peak_velocity,1.55,1.42
P14,trial_82_L_affected,miscal2,time_to_peak_velocity,1.55,1.42
P14,trial_82_L_affected,miscal2,max_elbow_angle,127.67482780898453,118.24239731315386
P14,trial_82_L_affected,miscal2,peak_velocity,519.3123931884766,556.21061395699
P14,trial_82_L_affected,miscal2,interjoint_coordination,0.8443737535977269,0.9800859527148404
P14,trial_82_L_affected,miscal2,max_shoulder_abduction,39.88905778445017,42.97297868515661
P14,trial_82_L_affected,miscal2,number_of_movement_units,2.0,3.0
P14,trial_82_L_affected,miscal2,max_shoulder_flexion,37.448769616441325,47.92367019214761
P14,trial_82_L_affected,miscal4,max_trunk_displacement,44.92647141733549,37.86248779296875
P14,trial_82_L_affected,miscal4,peak_elbow_angular_velocity,89.34608251437446,72.09497943438947
P14,trial_82_L_affected,miscal4,total_movement_time,7.366666666666666,7.37
P14,trial_82_L_affected,miscal4,time_to_first_peak_velocity,1.55,1.42
P14,trial_82_L_affected,miscal4,time_to_peak_velocity,1.55,1.42
P14,trial_82_L_affected,miscal4,max_elbow_angle,127.60274771815038,118.24239731315386
P14,trial_82_L_affected,miscal4,peak_velocity,521.1601295471191,556.21061395699
P14,trial_82_L_affected,miscal4,interjoint_coordination,0.845890833438683,0.9800859527148404
P14,trial_82_L_affected,miscal4,max_shoulder_abduction,39.69227571694216,42.97297868515661
P14,trial_82_L_affected,miscal4,number_of_movement_units,2.0,3.0
P14,trial_82_L_affected,miscal4,max_shoulder_flexion,37.719569414537105,47.92367019214761
P14,trial_83_L_affected,full,max_shoulder_flexion,37.41036636874671,47.57808169663461
P14,trial_83_L_affected,full,max_shoulder_abduction,43.26454650559142,45.625974301815845
P14,trial_83_L_affected,full,max_elbow_angle,123.81496646937823,115.53599354450165
P14,trial_83_L_affected,full,peak_elbow_angular_velocity,105.18207563504475,88.59395507347188
P14,trial_83_L_affected,full,interjoint_coordination,0.9560474286831455,0.9672254614163891
P14,trial_83_L_affected,full,max_trunk_displacement,21.313151688326425,12.621231079101562
P14,trial_83_L_affected,full,peak_velocity,559.3452758789062,524.1626286598384
P14,trial_83_L_affected,full,total_movement_time,7.35,7.35
P14,trial_83_L_affected,full,time_to_peak_velocity,1.3,1.19
P14,trial_83_L_affected,full,time_to_first_peak_velocity,1.2833333333333334,1.19
P14,trial_83_L_affected,full,number_of_movement_units,1.0,2.0
P14,trial_83_L_affected,drop1,max_trunk_displacement,22.71068889677865,12.621231079101562
P14,trial_83_L_affected,drop1,peak_elbow_angular_velocity,116.31044001868086,88.59395507347188
P14,trial_83_L_affected,drop1,total_movement_time,7.35,7.35
P14,trial_83_L_affected,drop1,time_to_first_peak_velocity,1.2916666666666667,1.19
P14,trial_83_L_affected,drop1,time_to_peak_velocity,1.2916666666666665,1.19
P14,trial_83_L_affected,drop1,max_elbow_angle,123.42696990719662,115.53599354450165
P14,trial_83_L_affected,drop1,peak_velocity,593.3723449707031,524.1626286598384
P14,trial_83_L_affected,drop1,interjoint_coordination,0.5033529055271077,0.9672254614163891
P14,trial_83_L_affected,drop1,max_shoulder_abduction,43.97451249268625,45.625974301815845
P14,trial_83_L_affected,drop1,number_of_movement_units,1.5,2.0
P14,trial_83_L_affected,drop1,max_shoulder_flexion,39.61088273252192,47.57808169663461
P14,trial_83_L_affected,min2,max_trunk_displacement,26.017871858345842,12.621231079101562
P14,trial_83_L_affected,min2,peak_elbow_angular_velocity,138.07741528306897,88.59395507347188
P14,trial_83_L_affected,min2,total_movement_time,7.3500000000000005,7.35
P14,trial_83_L_affected,min2,time_to_first_peak_velocity,1.2999999999999998,1.19
P14,trial_83_L_affected,min2,time_to_peak_velocity,1.2999999999999998,1.19
P14,trial_83_L_affected,min2,max_elbow_angle,122.99354119349572,115.53599354450165
P14,trial_83_L_affected,min2,peak_velocity,658.1779073079427,524.1626286598384
P14,trial_83_L_affected,min2,interjoint_coordination,0.2424654924771168,0.9672254614163891
P14,trial_83_L_affected,min2,max_shoulder_abduction,46.153412946291525,45.625974301815845
P14,trial_83_L_affected,min2,number_of_movement_units,2.6666666666666665,2.0
P14,trial_83_L_affected,min2,max_shoulder_flexion,40.91080608471382,47.57808169663461
P14,trial_83_L_affected,miscal2,max_trunk_displacement,21.38251313150769,12.621231079101562
P14,trial_83_L_affected,miscal2,peak_elbow_angular_velocity,105.682270985397,88.59395507347188
P14,trial_83_L_affected,miscal2,total_movement_time,7.35,7.35
P14,trial_83_L_affected,miscal2,time_to_first_peak_velocity,1.2854166666666669,1.19
P14,trial_83_L_affected,miscal2,time_to_peak_velocity,1.2895833333333333,1.19
P14,trial_83_L_affected,miscal2,max_elbow_angle,123.77270222837205,115.53599354450165
P14,trial_83_L_affected,miscal2,peak_velocity,561.0595626831055,524.1626286598384
P14,trial_83_L_affected,miscal2,interjoint_coordination,0.9566685835656621,0.9672254614163891
P14,trial_83_L_affected,miscal2,max_shoulder_abduction,43.12875813911755,45.625974301815845
P14,trial_83_L_affected,miscal2,number_of_movement_units,1.125,2.0
P14,trial_83_L_affected,miscal2,max_shoulder_flexion,37.66842609127195,47.57808169663461
P14,trial_83_L_affected,miscal4,max_trunk_displacement,21.45127719590392,12.621231079101562
P14,trial_83_L_affected,miscal4,peak_elbow_angular_velocity,106.34912356858104,88.59395507347188
P14,trial_83_L_affected,miscal4,total_movement_time,7.35,7.35
P14,trial_83_L_affected,miscal4,time_to_first_peak_velocity,1.2875,1.19
P14,trial_83_L_affected,miscal4,time_to_peak_velocity,1.2875,1.19
P14,trial_83_L_affected,miscal4,max_elbow_angle,123.73488740468883,115.53599354450165
P14,trial_83_L_affected,miscal4,peak_velocity,563.2670745849609,524.1626286598384
P14,trial_83_L_affected,miscal4,interjoint_coordination,0.9571679647648825,0.9672254614163891
P14,trial_83_L_affected,miscal4,max_shoulder_abduction,42.95052818691184,45.625974301815845
P14,trial_83_L_affected,miscal4,number_of_movement_units,1.5,2.0
P14,trial_83_L_affected,miscal4,max_shoulder_flexion,37.957398458331156,47.57808169663461
